"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,139896478,144774235,3,45231276
2020,139896498,144775851,17,45231281
2020,139896496,144775851,25,45232333
2020,139896496,144774254,5,45231280
2020,139896498,144774254,25,45231282
2020,143699504,148543085,1,46907090
2020,143699509,148543085,25,46907091
2020,143699504,148543088,25,46897988
2020,143699509,148543088,1,46907092
2020,143699676,148543260,15,46898014
2020,143700272,148538822,26,46898071
2020,143692366,148544351,18,46907371
2020,143692443,148544426,20,46898229
2020,143703086,148550105,3,46907478
2020,143703181,148550180,17,46898318
2020,143701911,148545476,25,46898338
2020,143703320,148545476,24,46898335
2020,143703320,148545478,1,46907512
2020,143703320,148545477,24,46898336
2020,143701911,148545477,24,46898339
2020,143701911,148545478,24,46907513
2020,143702237,148550639,15,46907573
2020,143702298,148550658,19,46898405
2020,143704078,148546329,18,46907665
2020,143707975,148551195,27,46898496
2020,143707966,148551196,27,46907696
2020,143707966,148551195,25,46907695
2020,143707975,148551196,25,46898497
2020,143708217,148546739,24,46907732
2020,143708294,148546799,14,46907748
2020,143709226,148547647,3,46898677
2020,143705258,148547684,3,46898681
2020,139484303,144349498,18,45049804
2020,139446325,144313467,1,45041298
2020,139485382,144355857,3,45051638
2020,139446726,144313766,9,45041399
2020,139442072,144313766,3,45041397
2020,139447521,144316749,3,45041570
2020,139447576,144316797,19,45035290
2020,139447927,144314567,26,45035339
2020,139448292,144317609,16,45035391
2020,139448294,144317609,16,45035392
2020,139455764,144319887,3,45042201
2020,139451303,144322875,3,45042514
2020,139485492,144355979,16,45050042
2020,139485826,144356380,16,45050099
2020,139486381,144352343,3,45050187
2020,139486469,144352431,1,45051835
2020,139486500,144357258,21,45051840
2020,139489563,144352727,21,45050249
2020,139486839,144357661,1,45050257
2020,139512081,144378631,20,45057441
2020,139513398,144378906,20,45057485
2020,139513484,144380355,1,45057501
2020,139493454,144359638,24,45050603
2020,139493767,144354582,17,45050681
2020,139494728,144361394,3,45052714
2020,139498625,144365661,17,45052743
2020,139494946,144365701,3,45050928
2020,139494978,144365730,21,45050937
2020,139495558,144366281,16,45051059
2020,139496562,144363578,18,45051247
2020,139496562,144363577,16,45051246
2020,139496560,144363578,18,45051245
2020,139496560,144363577,26,45053120
2020,139501120,144364040,19,45051320
2020,139497277,144367958,1,45056376
2020,139501594,144368166,18,45053283
2020,139501693,144364614,18,45053305
2020,139502955,144368618,16,45056482
2020,139502384,144370245,18,45053427
2020,139502607,144370495,25,45056612
2020,139502607,144370491,9,45056611
2020,139502611,144370495,9,45053474
2020,139502611,144370491,25,45056613
2020,139503997,144369637,3,45056711
2020,139508395,144371330,9,45056748
2020,139508478,144369958,18,45053632
2020,139505298,144372411,20,45053797
2020,139505415,144376030,18,45053840
2020,139509579,144376030,18,45053839
2020,139510130,144376613,14,45053951
2020,139506417,144376998,17,45054002
2020,139510556,144376978,18,45057131
2020,139506647,144377211,3,45057173
2020,139507335,144374323,3,45057271
2020,139507427,144377935,3,45054143
2020,139507482,144374423,24,45057300
2020,139507842,144374757,24,45054215
2020,139513011,144374925,1,45057415
2020,139513518,144379027,21,45057514
2020,139513576,144380435,27,45054360
2020,139517949,144379577,27,45057655
2020,139514182,144379670,18,45054497
2020,139514182,144379669,18,45057687
2020,139402706,144276142,9,45027042
2020,139402721,144276158,3,45027046
2020,139408104,144272593,24,45027107
2020,139408358,144276748,21,45023631
2020,139407154,144280120,17,45027608
2020,139404638,144276449,3,45027093
2020,139408095,144272589,5,45027106
2020,139410691,144280102,16,45027603
2020,139410691,144278947,24,45027606
2020,139410691,144280103,24,45027604
2020,139410691,144280104,24,45027605
2020,141293029,146158757,14,45846386
2020,141287593,146158778,11,45842040
2020,141287672,146158867,1,45842053
2020,141287691,146173548,18,45846422
2020,141293318,146173679,27,45846466
2020,141298222,146159442,24,45842192
2020,141299257,146175533,16,45842362
2020,141295268,146180208,16,45846905
2020,141295268,146180206,3,45842462
2020,141299591,146180251,3,45842475
2020,141295693,146180623,3,45847013
2020,141295707,146176302,24,45847014
2020,141300565,146176834,24,45847111
2020,141300679,146181297,21,45842680
2020,141300715,146176973,24,45842693
2020,141301320,146181857,1,45842808
2020,141301926,146182495,18,45847393
2020,141301926,146182496,18,45847394
2020,141303284,146178850,18,45843018
2020,141302322,146178921,18,45843035
2020,141303405,146182935,18,45843043
2020,141302822,146179615,18,45847635
2020,141302874,146183471,19,45843154
2020,141309389,146185911,5,45843407
2020,141309518,146185965,24,45843430
2020,141305469,146185965,24,45847907
2020,141309520,146185965,24,45847908
2020,141309606,146185987,23,45847914
2020,141305648,146190404,3,45847944
2020,141310048,146190532,24,45847960
2020,141310237,146190700,17,45843550
2020,141310434,146190921,25,45843589
2020,141310434,146186443,3,45843588
2020,141306020,146186443,25,45843590
2020,141306020,146190921,3,45843591
2020,141310985,146186875,3,45843704
2020,141310985,146191455,25,45843705
2020,141310996,146186875,25,45843706
2020,141310996,146191455,3,45843710
2020,141311585,146187275,3,45843804
2020,141306906,146192177,1,45843848
2020,141311991,146187426,20,45843905
2020,139898157,144771950,19,45231741
2020,139894323,144772108,16,45230882
2020,139894866,144772629,14,45230983
2020,139894975,144772733,21,45231005
2020,139899365,144769409,19,45231999
2020,139895616,144773373,3,45231139
2020,139899688,144769714,3,45232085
2020,139900312,144775354,5,45231225
2020,139900668,144774143,3,45232290
2020,146999872,152024927,1,48426579
2020,146999667,152024712,3,48426543
2020,146999890,152024945,16,48426585
2020,146996961,152025946,18,48426632
2020,146996961,152025945,18,48426630
2020,143699344,148542940,1,46907048
2020,143691261,148543006,5,46907058
2020,143699696,148543288,3,46898015
2020,143699872,148543452,3,46907172
2020,143700188,148543764,3,46898061
2020,143701815,148550244,1,46907499
2020,143701955,148550350,1,46907520
2020,143701955,148550352,9,46907521
2020,143702153,148550556,3,46907557
2020,143703639,148545790,18,46898395
2020,143703853,148546097,27,46898436
2020,143702750,148551012,9,46907650
2020,143707935,148546464,4,46907689
2020,143704216,148546480,16,46898500
2020,143704216,148551188,1,46898499
2020,143708061,148546566,18,46907715
2020,143708248,148551433,19,46907741
2020,143709504,148552418,18,46907934
2020,143705791,148552683,27,46898748
2020,143710738,148553185,1,46908203
2020,143691652,148543697,24,46907204
2020,143691652,148538718,26,46898046
2020,143692072,148539127,3,46898154
2020,143702082,148545634,25,46907538
2020,143702086,148545632,25,46907539
2020,143702082,148545632,3,46907537
2020,143702086,148545634,3,46907541
2020,143703537,148545674,19,46898373
2020,143702839,148546367,24,46898470
2020,143708261,148546654,18,46898539
2020,143708443,148551593,27,46898570
2020,143699656,148543226,14,46907133
2020,143700463,148539004,17,46898109
2020,143702266,148545841,3,46907577
2020,143702591,148546134,24,46898445
2020,143702737,148551007,24,46898459
2020,143702896,148546418,3,46898485
2020,143708043,148551233,24,46907710
2020,143708048,148551251,19,46907712
2020,143708987,148547462,18,46898652
2020,143705144,148552122,18,46898666
2020,143709320,148547747,1,46907898
2020,143709270,148547747,3,46907885
2020,143709389,148552334,3,46898698
2020,143705433,148547907,17,46907925
2020,143705633,148552541,16,46898730
2020,141287666,146173525,5,45842049
2020,141298250,146159469,4,45846572
2020,141293876,146174101,1,45846590
2020,141298500,146174203,17,45842239
2020,141294071,146174203,17,45846623
2020,139442110,144313816,21,45035202
2020,139453261,144317484,3,45041677
2020,139448325,144314960,1,45035399
2020,139453953,144318130,5,45035510
2020,139454177,144318378,18,45041889
2020,139454930,144319108,3,45042036
2020,139455221,144321211,26,45035668
2020,139500570,144363453,18,45053103
2020,139455649,144321494,1,45035725
2020,139449891,144319762,1,45042174
2020,139488369,144356469,24,45051709
2020,139488511,144356611,1,45051739
2020,139456246,144325347,16,45042298
2020,139450560,144322145,27,45035833
2020,139456972,144325998,3,45042392
2020,139457402,144326426,1,45035916
2020,139451308,144322889,21,45035958
2020,139458335,144327333,3,45042662
2020,139509784,144376252,18,45053871
2020,139493671,144359879,3,45050649
2020,139492139,144354721,25,45050708
2020,139492139,144354722,17,45052379
2020,139459396,144324287,17,45042889
2020,139478246,144346473,22,45049245
2020,139478496,144346742,21,45049294
2020,139478604,144346853,21,45045779
2020,139483129,144347981,24,45049557
2020,139481225,144349351,19,45051358
2020,139484167,144349367,3,45049780
2020,139484245,144349451,9,45051375
2020,139502990,144370008,21,45056488
2020,139485504,144355993,16,45050043
2020,139488511,144356612,1,45051740
2020,139486021,144356660,3,45050132
2020,139486900,144352822,16,45050264
2020,139490548,144353387,24,45052030
2020,139491626,144359648,21,45052277
2020,139493886,144354721,5,45052375
2020,139493886,144354722,25,45052376
2020,139492594,144360567,24,45052515
2020,139497906,144360853,1,45050781
2020,139498055,144361006,6,45052625
2020,139494967,144361624,24,45050934
2020,139498698,144365737,1,45050939
2020,139499526,144362421,15,45052894
2020,139496060,144366788,3,45053011
2020,139497043,144367725,1,45051331
2020,139502252,144370136,16,45056516
2020,139502466,144370344,27,45056564
2020,139503579,144370612,5,45053496
2020,139503904,144370984,18,45053573
2020,139503904,144370982,18,45053572
2020,139508208,144371116,19,45056713
2020,139508565,144371492,1,45053650
2020,139508565,144371489,1,45053648
2020,139508565,144371491,1,45053649
2020,139509260,144372217,18,45053756
2020,139509260,144372218,24,45053757
2020,139505202,144375818,20,45053777
2020,139505483,144372570,3,45056980
2020,139509936,144376436,18,45053910
2020,139510242,144376707,27,45053967
2020,139510242,144376708,25,45057088
2020,139510202,144376707,25,45057080
2020,139510202,144376708,27,45053966
2020,139510734,144377113,24,45054030
2020,139506802,144373795,7,45057194
2020,139510923,144377398,18,45057202
2020,139511102,144377576,3,45057217
2020,139507105,144374104,26,45057228
2020,139507232,144377690,1,45057244
2020,139511383,144374330,27,45054129
2020,139507635,144378117,16,45057347
2020,139511612,144374576,3,45054173
2020,139511852,144374783,3,45057386
2020,139444555,144312244,17,45040932
2020,139445282,144312796,16,45034970
2020,139441091,144312829,16,45034985
2020,139441091,144312827,16,45041092
2020,139445439,144309684,16,45034999
2020,139441167,144309707,26,45035003
2020,139483745,144348766,25,45049667
2020,139446012,144315177,25,45041221
2020,139446012,144315173,1,45041218
2020,139445967,144315173,25,45041201
2020,139445967,144315177,1,45041204
2020,139446288,144315508,1,45041290
2020,139446859,144316074,24,45035223
2020,139442237,144316074,24,45035226
2020,139447180,144316391,26,45041493
2020,139447509,144314254,3,45041564
2020,139496930,144367628,1,45051300
2020,139453343,144314891,16,45041684
2020,139448252,144314891,16,45035370
2020,139448742,144320386,18,45035494
2020,139454606,144318747,18,45041963
2020,139454734,144320914,1,45035613
2020,139500690,144367304,9,45051251
2020,139455624,144321454,18,45042167
2020,139455624,144321450,18,45042166
2020,139450177,144325203,26,45035777
2020,139450241,144321838,3,45035785
2020,139456226,144325323,3,45042296
2020,139456306,144321933,15,45035806
2020,139456566,144325620,3,45042335
2020,139450621,144322222,27,45035845
2020,139450962,144322564,3,45035911
2020,139458560,144327538,5,45036145
2020,139458590,144327568,3,45042721
2020,139479621,144344092,24,45046022
2020,139483751,144348766,3,45049669
2020,139483751,144344814,25,45046208
2020,139483745,144344814,3,45049668
2020,139481323,144349457,16,45051379
2020,139481652,144349797,15,45049850
2020,139484758,144355096,3,45049899
2020,139485281,144355733,17,45050015
2020,139482574,144355733,22,45050017
2020,139485350,144355830,1,45050023
2020,139485872,144356443,3,45050107
2020,139508784,144371712,9,45053689
2020,139486788,144357607,16,45051869
2020,139489600,144352791,14,45050259
2020,139487094,144352984,16,45051917
2020,139487243,144353141,22,45050321
2020,139490176,144353161,3,45050323
2020,139490488,144353355,24,45052025
2020,139490588,144358643,25,45050374
2020,139490588,144353418,3,45052038
2020,139487543,144358643,3,45050376
2020,139487543,144353418,25,45052039
2020,139492086,144360063,16,45052362
2020,139492143,144360110,16,45052377
2020,139492153,144354743,18,45052386
2020,139492236,144360199,1,45052405
2020,139492397,144360364,1,45052441
2020,139492419,144360384,3,45052450
2020,139492419,144354880,3,45052448
2020,139494134,144354941,24,45050765
2020,139492783,144360721,21,45052558
2020,139494321,144365125,16,45052608
2020,139494959,144361618,18,45050932
2020,139494975,144365727,1,45050936
2020,139499393,144366219,19,45052869
2020,139499375,144366224,24,45052865
2020,139499397,144366221,1,45051045
2020,139499397,144366224,23,45051047
2020,139499397,144366219,1,45052874
2020,139499393,144366224,1,45052871
2020,139499375,144366219,25,45052864
2020,139499393,144366222,1,45051043
2020,139499397,144366222,1,45051046
2020,139499375,144366222,1,45051038
2020,139499397,144366218,25,45052872
2020,139499393,144366221,25,45051042
2020,139499375,144366221,24,45051037
2020,139499375,144366218,1,45052863
2020,139499393,144366218,24,45051039
2020,139499948,144366638,24,45052983
2020,139499950,144366638,24,45051142
2020,139500203,144363109,1,45053037
2020,139496729,144363753,1,45051272
2020,139500857,144363753,1,45053139
2020,139500856,144363753,1,45051270
2020,139501042,144367628,18,45051301
2020,139501332,144367907,17,45053241
2020,139502076,144369970,3,45053373
2020,139507926,144370840,3,45053537
2020,139507970,144369462,3,45056691
2020,139505651,144372726,5,45057016
2020,139506165,144373171,27,45057092
2020,139506714,144373743,26,45057181
2020,139511679,144378160,27,45057357
2020,139511908,144378434,3,45057398
2020,139512399,144380333,17,45054331
2020,139513455,144380339,24,45054332
2020,139517934,144380840,3,45054475
2020,139518217,144381116,5,45054539
2020,139518216,144381116,5,45054538
2020,139518315,144381221,27,45054548
2020,139518635,144381534,19,45054589
2020,139514777,144385254,24,45057785
2020,139444458,144308728,3,45040914
2020,139445221,144312767,16,45034962
2020,139445770,144314985,24,45041170
2020,139479455,144347621,21,45045976
2020,139441978,144313678,21,45041368
2020,139446762,144315969,18,45041409
2020,139447796,144317017,6,45035324
2020,139453767,144320252,26,45035461
2020,139448699,144320354,18,45041815
2020,139449325,144320917,1,45035615
2020,139496482,144367230,5,45051230
2020,139455315,144319462,22,45035689
2020,139501355,144367921,19,45056367
2020,139487942,144356070,17,45051666
2020,139455585,144319717,3,45042152
2020,139450595,144322191,3,45035842
2020,139456800,144325810,14,45042365
2020,139451232,144326602,1,45042486
2020,139451232,144326625,1,45042489
2020,139451232,144326624,1,45042488
2020,139457624,144326625,1,45035942
2020,139457624,144326602,1,45035939
2020,139457624,144326624,1,45042490
2020,139451369,144322945,21,45035967
2020,139451720,144327108,21,45042613
2020,139451812,144327225,17,45036063
2020,139451825,144327225,19,45036067
2020,139491818,144359829,24,45052302
2020,139452157,144327514,15,45036141
2020,139452301,144327672,24,45042752
2020,139458782,144323926,1,45042770
2020,139452529,144324107,21,45042835
2020,139478390,144346603,24,45049273
2020,139478370,144346603,24,45049270
2020,139478415,144346603,24,45045707
2020,139478414,144343184,3,45045703
2020,139477056,144343184,25,45049282
2020,139478414,144343186,25,45045710
2020,139477056,144343186,3,45049283
2020,139478583,144346812,1,45049323
2020,139477161,144343283,18,45049322
2020,139478579,144343283,26,45045770
2020,139477194,144346848,3,45049329
2020,139479413,144343931,3,45049470
2020,139479508,144343985,16,45045983
2020,139479508,144343995,16,45049488
2020,139479556,144344024,1,45046002
2020,139494874,144365620,15,45050918
2020,139495173,144365917,3,45050994
2020,139483128,144344248,20,45049556
2020,139479841,144344256,21,45046067
2020,139483141,144344254,24,45046068
2020,139483295,144348182,24,45046110
2020,139480010,144348182,24,45049592
2020,139480653,144348786,3,45049673
2020,139480848,144348986,3,45046256
2020,139480989,144350050,16,45046310
2020,139484235,144350274,24,45051374
2020,139484344,144349609,3,45051417
2020,139485278,144355725,1,45051616
2020,139485278,144351274,1,45050014
2020,139485770,144351796,18,45050084
2020,139485780,144351796,18,45050090
2020,139485905,144356499,3,45051714
2020,139486175,144356868,24,45051784
2020,139486175,144356864,24,45051783
2020,139487179,144358085,18,45050303
2020,139490032,144353062,3,45050305
2020,139490077,144353085,25,45051951
2020,139490072,144353083,25,45050310
2020,139490077,144353083,19,45051949
2020,139490072,144353085,19,45050311
2020,139490348,144358393,17,45050338
2020,139490577,144353407,21,45052035
2020,139490598,144358653,24,45052044
2020,139490712,144358750,9,45052067
2020,139490712,144358749,25,45050405
2020,139490713,144358750,25,45052070
2020,139490713,144358749,9,45052068
2020,139493740,144359963,18,45050668
2020,139493864,144354701,17,45050704
2020,139493923,144360140,3,45050717
2020,139492458,144354888,3,45052465
2020,139492489,144360445,3,45052476
2020,139494187,144360686,1,45052554
2020,139492875,144365039,26,45050779
2020,139494651,144361310,17,45050881
2020,139494820,144361482,26,45050909
2020,139499217,144362134,3,45052847
2020,139499251,144362167,24,45052849
2020,139496507,144367255,1,45051235
2020,139497049,144367733,16,45053201
2020,139501235,144367818,3,45053216
2020,139497163,144364177,17,45051351
2020,139501766,144364663,3,45053311
2020,139501794,144364703,16,45056434
2020,139501803,144368357,3,45053320
2020,139502913,144368578,24,45053370
2020,139503041,144368708,1,45056502
2020,139503041,144370071,1,45056503
2020,139502223,144368738,1,45053404
2020,139502241,144368748,24,45053409
2020,139507936,144369434,3,45053541
2020,139507963,144370875,18,45053549
2020,139508082,144370986,9,45056703
2020,139508319,144369768,17,45053604
2020,139504183,144369799,18,45056740
2020,139510913,144373771,20,45057198
2020,139510912,144373771,21,45054064
2020,139513807,144380587,3,45057576
2020,139512865,144380784,1,45054452
2020,139512867,144379476,1,45054456
2020,139512867,144379477,25,45054457
2020,139512865,144379477,1,45054454
2020,139512867,144380784,19,45054455
2020,139512865,144379476,25,45054453
2020,139518323,144381227,1,45054550
2020,139404406,144276233,5,45023533
2020,139405158,144273060,5,45023670
2020,139411734,144281101,24,45024288
2020,139411734,144279922,24,45027821
2020,139411734,144281104,24,45027820
2020,139411734,144281107,24,45024292
2020,139411734,144281099,24,45024285
2020,139411734,144281106,24,45024291
2020,139411734,144279919,24,45024287
2020,139411734,144279918,24,45024286
2020,139411734,144281102,24,45024290
2020,139411734,144281110,24,45027822
2020,139412641,144282033,17,45028011
2020,139444571,144308842,3,45040933
2020,139445919,144315137,3,45041197
2020,139446365,144315583,1,45041305
2020,139442006,144313703,3,45041376
2020,139442113,144313808,24,45035203
2020,139446820,144316025,24,45035212
2020,139442394,144314069,17,45035264
2020,139447160,144314069,17,45041486
2020,139447491,144316723,4,45041563
2020,139447549,144316794,9,45041574
2020,139456801,144325811,9,45042364
2020,139456950,144325984,1,45042387
2020,139450820,144322443,1,45042399
2020,139457853,144326869,3,45042548
2020,139458454,144323580,24,45036102
2020,139458591,144323790,3,45042723
2020,139458762,144323919,1,45042764
2020,139458762,144327731,1,45036196
2020,139458789,144327765,15,45042773
2020,139458800,144327782,3,45042775
2020,139452481,144328029,17,45036228
2020,139459198,144328166,24,45042842
2020,139459474,144328464,9,45042910
2020,139444840,144309072,24,45041005
2020,139478828,144347038,25,45045828
2020,139478881,144343497,3,45049370
2020,139445457,144309672,4,45041108
2020,139445470,144309672,5,45041117
2020,139445510,144309690,1,45041125
2020,139441183,144309690,1,45035007
2020,139445514,144309690,1,45041126
2020,139445498,144309690,1,45041122
2020,139441289,144309807,1,45035027
2020,139441502,144313237,16,45035073
2020,139445891,144313237,9,45035075
2020,139441502,144315110,9,45035074
2020,139445891,144315110,16,45041192
2020,139477788,144347584,1,45045969
2020,139478919,144347131,18,45049379
2020,139446451,144313553,1,45041335
2020,139446451,144313552,1,45035149
2020,139446800,144313856,25,45041414
2020,139446800,144316006,1,45035207
2020,139446811,144313856,1,45035208
2020,139446811,144316006,25,45041415
2020,139447114,144316339,1,45041475
2020,139454873,144319032,14,45042017
2020,139449569,144319270,24,45042061
2020,139449842,144321437,16,45042157
2020,139449842,144319732,3,45042153
2020,139455784,144319920,24,45042204
2020,139455885,144324973,3,45042218
2020,139450137,144325132,24,45035771
2020,139456067,144325132,24,45035773
2020,139450479,144325551,19,45042328
2020,139457252,144326278,1,45042439
2020,139451513,144326814,24,45035992
2020,139459284,144324193,17,45042868
2020,139478830,144347040,25,45045831
2020,139478828,144347040,1,45045829
2020,139478830,144347038,1,45045830
2020,139477722,144343870,18,45049456
2020,139479334,144343870,18,45049458
2020,139477806,144347610,3,45049475
2020,139479502,144347680,21,45045988
2020,139479659,144347816,1,45046027
2020,139479658,144347816,1,45046026
2020,139479997,144344386,13,45046105
2020,139480467,144348631,18,45046178
2020,139481243,144349371,24,45049781
2020,139481676,144350545,21,45049858
2020,139481759,144349902,27,45051472
2020,139478255,144343086,11,45045661
2020,139478874,144347073,18,45045838
2020,139479343,144347505,17,45049464
2020,139477743,144347468,15,45049465
2020,139479343,144347468,25,45049463
2020,139477743,144347505,25,45049466
2020,139479375,144347540,25,45045962
2020,139479374,144347540,1,45049467
2020,139479374,144347539,25,45045958
2020,139479375,144347539,1,45045961
2020,139482902,144344030,3,45049494
2020,139482934,144344047,21,45046007
2020,139480824,144348957,3,45049702
2020,139481337,144350303,21,45049795
2020,139484266,144349483,1,45051385
2020,139482207,144355355,3,45051557
2020,139482454,144351186,3,45051603
2020,139482778,144355916,26,45051649
2020,139482819,144351458,1,45051652
2020,139485620,144351634,9,45050057
2020,139488535,144356628,18,45051743
2020,139488550,144352012,18,45051746
2020,139486285,144352262,1,45050170
2020,139489917,144353003,27,45051921
2020,139490000,144358063,17,45050300
2020,139489992,144358063,17,45051936
2020,139490664,144353480,1,45052057
2020,139487623,144358729,21,45050392
2020,139492992,144353876,15,45050465
2020,139491285,144354043,1,45052196
2020,139491511,144359536,1,45050578
2020,139493755,144354561,3,45052330
2020,139492199,144360176,16,45050728
2020,139492345,144354862,24,45052423
2020,139492372,144360335,3,45052430
2020,139494371,144365173,19,45050827
2020,139451798,144323383,5,45042641
2020,139451813,144323413,19,45036062
2020,139458320,144327306,1,45042659
2020,139452248,144327626,24,45042729
2020,145196425,150060953,27,47607741
2020,145191630,150061101,1,47607774
2020,145196781,150056365,24,47607823
2020,145196808,150061356,3,47607830
2020,145196892,150056448,6,47607853
2020,145196958,150056517,23,47604088
2020,145191931,150056525,25,47607877
2020,145191933,150056527,25,47604093
2020,139477488,144347226,3,45049402
2020,139477637,144343780,3,45049435
2020,139479446,144343935,21,45049474
2020,139477849,144347661,19,45049482
2020,139479501,144344000,17,45049487
2020,139480211,144344527,14,45046141
2020,139480877,144349023,4,45046263
2020,139481583,144350475,26,45051444
2020,139481870,144350703,20,45051494
2020,139482476,144355648,24,45051610
2020,145191931,150056527,3,47607878
2020,139486088,144356759,18,45051763
2020,139486093,144356759,18,45051764
2020,145191933,150056525,3,47604092
2020,139488901,144352263,18,45051805
2020,139490114,144358151,14,45051955
2020,139487218,144358151,14,45051952
2020,139490112,144358151,14,45050315
2020,139490149,144358181,5,45050320
2020,139490268,144358303,14,45051986
2020,139490465,144358512,26,45052019
2020,139490626,144358680,24,45052051
2020,139490625,144358680,19,45052050
2020,139490708,144353546,3,45052066
2020,139505615,144376239,21,45057009
2020,139493519,144354347,7,45050625
2020,145197067,150061603,5,47607927
2020,139494130,144354939,3,45052519
2020,139492598,144354940,3,45052517
2020,139494130,144354940,25,45052520
2020,139492598,144354939,25,45052516
2020,139498149,144361061,16,45052648
2020,139498149,144361062,16,45052649
2020,139498313,144365375,24,45052680
2020,139494945,144361612,18,45050927
2020,139499161,144362071,16,45052839
2020,139495390,144362071,16,45052838
2020,139499736,144366496,19,45052943
2020,139495886,144366579,9,45052973
2020,139500246,144366911,16,45053049
2020,139500356,144363277,3,45053068
2020,145197069,150061603,5,47607929
2020,145197273,150061800,3,47607988
2020,139501609,144364519,3,45053286
2020,139497613,144368280,18,45056425
2020,139502991,144370018,3,45053383
2020,139508291,144369743,26,45053602
2020,139509244,144372198,3,45053753
2020,139509687,144376167,18,45053860
2020,139506404,144373449,19,45057132
2020,139507287,144374276,1,45057255
2020,139507394,144377911,21,45057276
2020,139513055,144374954,18,45057424
2020,139513055,144374948,18,45054254
2020,139512041,144374949,18,45054249
2020,139513055,144374949,18,45057420
2020,139512041,144374950,18,45054250
2020,139512041,144374948,18,45057419
2020,139513055,144378563,18,45057422
2020,139512041,144374952,18,45054252
2020,139513055,144374952,18,45057423
2020,139512041,144378563,18,45054251
2020,139512041,144374954,18,45054253
2020,139513055,144374950,18,45057421
2020,139513107,144378626,3,45057440
2020,139512460,144380398,24,45054345
2020,139512535,144379118,3,45054366
2020,139514183,144379673,21,45057688
2020,139518153,144379806,3,45057721
2020,139518748,144381633,5,45054597
2020,141299120,146174789,27,45846760
2020,141299329,146175601,16,45846813
2020,141295039,146175666,21,45846837
2020,141299370,146175666,25,45842399
2020,141299370,146175663,21,45846838
2020,141295039,146175663,25,45846834
2020,141299396,146175695,1,45846854
2020,141299394,146180049,1,45842412
2020,141299392,146180049,1,45842406
2020,141299392,146175695,1,45842409
2020,141299394,146175695,1,45842414
2020,141299396,146180049,1,45842415
2020,141295213,146175826,16,45846891
2020,141299510,146175826,16,45846890
2020,141299510,146175830,16,45842453
2020,141299510,146175827,16,45842452
2020,141295213,146175830,16,45846893
2020,141295213,146175827,16,45846892
2020,141295359,146175978,24,45846934
2020,141295522,146180466,16,45846962
2020,141301903,146182475,18,45842953
2020,141303496,146182970,18,45847537
2020,141302455,146179144,3,45843071
2020,141303613,146179183,3,45847556
2020,141302539,146183113,18,45847565
2020,141302537,146183113,18,45847563
2020,141303914,146183303,27,45847613
2020,141304176,146179704,3,45843159
2020,141304527,146183728,3,45843214
2020,141308134,146183734,18,45847719
2020,141308564,146184153,3,45843277
2020,141308563,146184153,25,45847806
2020,141308564,146185422,25,45847807
2020,141308563,146185422,3,45843276
2020,141308687,146184268,18,45843295
2020,141309487,146190051,24,45847902
2020,141305783,146186245,3,45843528
2020,141298093,146159303,5,45846532
2020,141287808,146159002,14,45842093
2020,141298460,146159668,9,45846608
2020,141298462,146159668,14,45842233
2020,141294043,146159668,14,45846612
2020,141299246,146174893,1,45842361
2020,141294905,146175532,25,45842370
2020,141294905,146174905,24,45842369
2020,141299265,146174905,25,45846789
2020,141299265,146175532,24,45842367
2020,141299448,146180107,3,45842436
2020,141295352,146175971,21,45846932
2020,141295708,146180635,15,45847016
2020,141295708,146176303,15,45847017
2020,141296614,146177176,24,45842722
2020,141300970,146177229,3,45842736
2020,141297807,146182467,11,45847389
2020,141303440,146182965,3,45847532
2020,141303468,146179054,18,45847539
2020,141303468,146179052,18,45847538
2020,141302412,146179078,18,45843066
2020,141307966,146183549,3,45847675
2020,141304367,146183625,18,45847690
2020,141304721,146185227,1,45847752
2020,141304722,146185227,1,45847753
2020,141305039,146184424,26,45847834
2020,141305249,146184786,18,45847862
2020,141305882,146186256,18,45847980
2020,141306433,146186839,18,45848069
2020,143699476,148543053,27,46907080
2020,143699519,148543087,16,46897990
2020,143699516,148543087,3,46897989
2020,143691384,148543309,17,46907143
2020,143699978,148543567,22,46907181
2020,143700254,148538811,11,46907236
2020,143691913,148543980,20,46898103
2020,143703490,148550484,16,46907531
2020,143702084,148550500,3,46907540
2020,143703672,148545850,25,46907578
2020,143703672,148545851,3,46898401
2020,143702278,148545850,3,46898402
2020,143702278,148545851,25,46907579
2020,143702483,148546046,24,46907606
2020,143702483,148550805,24,46907607
2020,143708444,148551590,21,46898573
2020,143704945,148547337,19,46907840
2020,143705153,148552130,18,46898668
2020,143709222,148547699,3,46898679
2020,143705345,148547819,18,46907911
2020,143705475,148552404,16,46898713
2020,143709929,148548384,24,46898755
2020,143705831,148548406,5,46898760
2020,143710130,148552859,1,46908043
2020,143710130,148552857,18,46908040
2020,143706139,148553026,3,46908103
2020,143710414,148548850,19,46908121
2020,143710415,148548850,17,46898840
2020,143706240,148553125,3,46898854
2020,139891208,144766356,15,45226268
2020,139887192,144770039,16,45226293
2020,139893190,144771016,17,45230645
2020,141303242,146178819,1,45847490
2020,141302243,146178822,16,45847495
2020,141303661,146183136,14,45847572
2020,141302770,146179527,19,45843120
2020,141304104,146183429,27,45847643
2020,141304203,146183508,18,45847660
