"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,39310561,127110935,1,14-MAY-20,2,"N",16,5,28,"M",1,3,"R","","",28,0
2020,39315752,127110995,1,01-MAY-20,1,"N",23,5,23,"M",1,3,"","","",23,0
2020,39310610,127113065,1,02-MAY-20,1,"N",27,5,26,"M",1,3,"","","",26,0
2020,39315919,127113305,1,20-JAN-20,1,"N",23,5,19,"M",1,2,"R","","",19,0
2020,39315973,127113416,1,12-FEB-20,1,"N",16,5,16,"M",1,2,"N","R","",16,0
2020,39316149,127113804,1,31-MAY-20,2,"N",5,5,32,"M",2,3,"","","",32,0
2020,39311009,127116926,1,14-JUN-20,3,"N",16,5,31,"M",1,2,"R","","",31,0
2020,39311110,127117212,1,21-APR-20,3,"N",39,5,24,"M",1,2,"R","","",24,0
2020,39316478,127114506,1,24-JUN-20,2,"N",23,5,35,"M",1,3,"","","",35,0
2020,39311268,127114547,1,18-JUN-20,2,"N",5,5,53,"M",1,3,"","","",53,0
2020,39316951,127115823,1,18-MAY-20,2,"N",23,5,31,"F",1,3,"U","","",31,0
2020,39316954,127115836,4,03-FEB-20,1,"N",16,5,22,"M",1,3,"R","","",22,0
2020,39316955,127115836,5,03-FEB-20,1,"N",16,5,30,"F",1,1,"R","","",30,0
2020,39311564,127115836,7,03-FEB-20,3,"N",16,5,51,"M",1,3,"U","","",51,0
2020,39316953,127115836,2,03-FEB-20,1,"N",16,5,37,"F",2,3,"U","","",37,0
2020,39316956,127115836,3,03-FEB-20,1,"N",16,5,27,"M",2,3,"N","","",27,0
2020,39316957,127115836,1,03-FEB-20,1,"N",16,5,44,"F",1,3,"R","","",44,0
2020,39316952,127115836,6,03-FEB-20,1,"N",16,5,66,"M",1,3,"R","","",66,0
2020,39316962,127115891,1,04-FEB-20,1,"N",23,5,57,"M",1,2,"R","","",57,0
2020,39311578,127115908,1,04-FEB-20,1,"N",27,5,70,"M",1,3,"R","","",70,0
2020,39316971,127119644,1,06-FEB-20,1,"N",51,5,30,"M",1,1,"U","","",30,0
2020,39311608,127119759,1,06-FEB-20,1,"N",44,5,26,"M",1,3,"N","","",26,0
2020,39311611,127116058,1,18-FEB-20,1,"N",14,5,44,"M",1,2,"","","",44,0
2020,39316987,127116071,1,06-FEB-20,1,"N",49,5,27,"M",1,3,"U","","",27,0
2020,39311674,127121364,1,10-FEB-20,2,"N",23,5,37,"M",1,3,"R","","",37,0
2020,39317037,127121378,1,10-FEB-20,1,"N",48,5,38,"M",1,3,"U","","",38,0
2020,39311694,127121490,1,11-FEB-20,3,"N",48,5,46,"M",1,3,"U","","",46,0
2020,39317057,127120187,1,12-FEB-20,1,"N",27,5,38,"F",1,3,"R","","",38,0
2020,39311700,127121568,1,12-FEB-20,1,"N",51,5,14,"M",1,3,"R","R","",14,0
2020,39317104,127121827,1,15-FEB-20,1,"N",47,5,42,"F",2,2,"R","","",42,0
2020,39311768,127122049,1,18-FEB-20,1,"N",2,5,72,"F",1,3,"U","","",72,0
2020,39311774,127122064,1,19-FEB-20,1,"N",51,5,32,"M",1,3,"R","","",32,0
2020,39311788,127122131,1,19-FEB-20,1,"N",23,5,42,"M",1,3,"R","","",42,0
2020,39317181,127122319,1,21-FEB-20,1,"N",27,5,22,"M",1,3,"R","","",22,0
2020,39311841,127122407,1,22-FEB-20,3,"N",48,5,67,"M",1,3,"R","","",67,0
2020,39311857,127121043,1,05-APR-20,1,"N",49,5,34,"M",1,3,"R","","",34,0
2020,39311879,127126165,1,25-FEB-20,1,"N",51,5,27,"M",2,3,"R","","",27,0
2020,39317247,127122732,1,26-FEB-20,1,"N",16,5,48,"M",2,3,"R","","",48,0
2020,39311901,127122747,1,26-FEB-20,1,"N",39,5,32,"M",1,3,"N","","",32,0
2020,39311909,127122817,1,27-FEB-20,1,"N",23,5,28,"M",2,3,"R","","",28,0
2020,39311912,127126349,1,27-FEB-20,1,"N",23,5,47,"F",1,3,"U","","",47,0
2020,39311918,127122884,1,13-MAR-20,3,"N",21,5,18,"F",3,3,"","","",18,0
2020,39317268,127126404,1,28-FEB-20,1,"N",51,5,58,"M",1,1,"U","","",58,0
2020,39317283,127122965,1,29-FEB-20,1,"N",51,5,42,"F",1,3,"U","","",42,0
2020,39317289,127122977,1,29-FEB-20,1,"N",45,5,42,"M",1,3,"U","","",42,0
2020,39311958,127123064,1,16-MAR-20,1,"N",49,5,24,"M",1,3,"U","","",24,0
2020,39317321,127123158,1,03-MAR-20,1,"N",27,5,23,"M",0,3,"U","","",23,0
2020,39312008,127123299,1,05-MAR-20,1,"N",23,5,63,"M",2,3,"R","","",63,0
2020,39317352,127123307,1,05-MAR-20,1,"N",63,5,41,"M",2,3,"U","","",41,0
2020,39317364,127126868,1,06-MAR-20,1,"N",23,5,33,"M",1,3,"U","","",33,0
2020,39317370,127123381,1,06-MAR-20,1,"N",51,5,20,"F",2,3,"N","","",20,0
2020,39312026,127123423,1,07-MAR-20,1,"N",40,5,40,"M",2,3,"U","","",40,0
2020,39317379,127126975,1,22-MAR-20,1,"N",5,5,33,"M",1,3,"U","","",33,0
2020,39317383,127126997,1,08-MAR-20,2,"N",23,5,33,"F",1,3,"R","","",33,0
2020,39317399,127123610,1,23-APR-20,3,"N",40,5,31,"M",1,3,"","","",31,0
2020,39312084,127123682,2,11-MAR-20,1,"N",16,5,36,"M",2,3,"R","","",36,0
2020,39317413,127123682,1,11-MAR-20,1,"N",16,5,57,"M",2,3,"U","","",57,0
2020,39317412,127123682,3,11-MAR-20,1,"N",16,5,47,"M",2,3,"R","","",47,0
2020,39317444,127123853,1,14-MAR-20,1,"N",23,5,58,"M",2,3,"R","","",58,0
2020,39317457,127123926,1,15-MAR-20,1,"N",5,5,36,"F",1,3,"N","","",36,0
2020,39312147,127123966,1,16-MAR-20,1,"N",53,5,15,"M",1,3,"R","R","",15,0
2020,39312146,127123966,2,16-MAR-20,1,"N",40,5,14,"M",1,1,"R","R","",14,0
2020,39312157,127124017,1,22-MAR-20,3,"N",23,5,35,"M",1,3,"U","","",35,0
2020,39312167,127127541,1,17-MAR-20,1,"N",5,5,43,"M",1,3,"U","","",43,0
2020,39317476,127124103,1,02-APR-20,1,"N",5,5,43,"M",1,3,"R","","",43,0
2020,39312182,127127628,1,19-MAR-20,1,"N",27,5,45,"F",1,3,"R","","",45,0
2020,39317483,127127651,2,19-MAR-20,1,"N",16,5,32,"M",2,3,"R","","",32,0
2020,40854513,132180582,1,11-NOV-20,1,"N",51,5,38,"M",1,2,"R","","",38,0
2020,40852054,132182030,2,19-NOV-20,1,"N",10,5,25,"M",1,3,"U","","",25,0
2020,40854642,132180913,1,03-AUG-20,2,"N",27,5,45,"M",1,3,"R","","",45,0
2020,40852850,132184603,2,20-MAR-20,2,"N",39,5,38,"F",1,3,"R","","",38,0
2020,40852853,132184603,1,20-MAR-20,1,"N",39,5,32,"M",1,3,"R","","",32,0
2020,40852990,132188159,1,08-NOV-20,1,"N",39,5,33,"M",1,3,"R","","",33,0
2020,40855812,132185696,1,19-AUG-20,2,"N",16,5,42,"M",1,2,"R","","",42,0
2020,40853288,132191175,1,08-NOV-20,2,"N",45,5,48,"M",1,3,"N","","",48,0
2020,40853326,132189139,1,07-SEP-20,2,"N",45,5,38,"F",2,3,"","","",38,0
2020,40853351,132191453,1,08-OCT-20,2,"N",47,5,27,"M",1,3,"","","",27,0
2020,40856109,132191655,1,22-OCT-20,2,"N",5,5,39,"M",1,3,"R","","",39,0
2020,40856122,132191701,1,29-SEP-20,1,"N",51,5,37,"M",1,3,"N","","",37,0
2020,40856149,132191796,1,08-JUL-20,2,"N",51,5,39,"M",1,3,"R","","",39,0
2020,40856186,132191952,1,06-OCT-20,1,"N",45,5,42,"M",1,3,"","","",42,0
2020,40856195,132189700,1,09-OCT-20,2,"N",2,5,31,"M",1,3,"","","",31,0
2020,40853464,132189764,1,13-OCT-20,2,"N",16,5,33,"M",1,2,"U","","",33,0
2020,41370244,133971135,2,15-SEP-20,3,"N",51,5,41,"M",1,3,"R","","",41,0
2020,40475346,130864206,2,02-OCT-20,2,"N",16,5,38,"M",1,2,"N","","",38,0
2020,40480353,130864206,1,02-OCT-20,2,"N",16,5,43,"F",1,2,"N","","",43,0
2020,40480432,130864362,1,31-MAR-20,2,"N",5,5,15,"M",0,3,"R","R","",15,0
2020,40480715,130865243,1,05-JUL-20,2,"N",23,5,43,"M",1,3,"R","","",43,0
2020,40475795,130870695,1,25-SEP-20,2,"N",34,5,26,"M",1,2,"N","","",26,0
2020,40480908,130865708,1,11-OCT-20,2,"N",5,5,61,"M",1,3,"R","","",61,0
2020,40481104,130871540,1,06-OCT-20,1,"N",27,5,17,"M",1,1,"R","R","",17,0
2020,40481162,130876503,1,08-MAY-20,2,"N",5,5,34,"M",8,3,"R","","",34,0
2020,40476133,130872158,1,24-MAY-20,2,"N",23,5,38,"M",1,2,"N","","",38,0
2020,40476145,130872212,1,11-OCT-20,1,"N",27,5,15,"M",1,3,"R","R","",15,0
2020,40481313,130872274,1,03-MAY-20,1,"N",51,5,22,"F",1,1,"R","","",22,0
2020,40481346,130872377,1,08-MAY-20,1,"N",27,5,49,"M",1,3,"R","","",49,0
2020,40481403,130877171,1,13-MAY-20,2,"N",23,5,74,"M",1,3,"R","","",74,0
2020,40481430,130877265,1,10-JUN-20,1,"N",16,5,35,"M",4,3,"R","","",35,0
2020,40476291,130877341,1,09-OCT-20,2,"N",23,5,26,"M",2,3,"","","",26,0
2020,40481473,130872785,1,19-MAY-20,2,"N",23,5,33,"M",1,3,"N","","",33,0
2020,40476443,130877842,1,24-OCT-20,2,"N",23,5,47,"M",1,3,"","","",47,0
2020,40481674,130877948,1,12-OCT-20,1,"N",45,5,42,"M",1,1,"R","","",42,0
2020,40481787,130873995,1,30-OCT-20,2,"N",16,5,20,"M",1,3,"R","","",20,0
2020,40476573,130874075,1,03-OCT-20,2,"N",23,5,35,"M",1,3,"R","","",35,0
2020,40849303,132180195,1,14-OCT-20,3,"N",44,5,43,"M",1,3,"R","","",43,0
2020,40849322,132180242,1,04-OCT-20,2,"N",5,5,14,"M",0,3,"N","R","",14,0
2020,40849320,132180242,2,04-OCT-20,2,"N",5,5,14,"M",1,3,"R","R","",14,0
2020,40849341,132181645,1,06-NOV-20,2,"N",23,5,33,"M",8,3,"N","","",33,0
2020,40851938,132180367,1,08-NOV-20,1,"N",23,5,31,"M",1,3,"N","","",31,0
2020,40480227,130868744,1,01-OCT-20,3,"N",14,5,25,"M",1,2,"N","","",25,0
2020,40480238,130864024,1,08-OCT-20,2,"N",48,5,16,"M",1,3,"U","H","",16,0
2020,40480254,130864042,1,01-OCT-20,1,"N",2,5,15,"M",1,3,"R","R","",15,0
2020,40480300,130864116,1,21-OCT-20,2,"N",49,5,40,"M",1,3,"R","","",40,0
2020,40475450,130869534,1,12-OCT-20,2,"N",23,5,18,"M",1,3,"R","","",18,0
2020,40480534,130864689,1,05-MAR-20,1,"N",27,5,39,"M",1,2,"R","","",39,0
2020,40480551,130864770,1,18-OCT-20,2,"N",16,5,38,"F",1,3,"N","","",38,0
2020,40475549,130869844,1,22-OCT-20,3,"N",2,5,52,"M",1,2,"R","","",52,0
2020,40480673,130870123,1,14-OCT-20,1,"N",27,5,39,"M",1,3,"R","","",39,0
2020,40475669,130865109,1,19-OCT-20,1,"N",14,5,43,"M",1,2,"R","","",43,0
2020,40475729,130870426,1,25-JUN-20,1,"N",27,5,29,"F",1,2,"R","","",29,0
2020,40475844,130865662,1,06-OCT-20,2,"N",23,5,24,"M",1,3,"R","","",24,0
2020,40480902,130870846,1,10-OCT-20,2,"N",45,5,40,"M",1,3,"N","","",40,0
2020,40475872,130870870,1,13-OCT-20,3,"N",16,5,46,"M",1,2,"R","","",46,0
2020,40475880,130870887,1,16-OCT-20,2,"N",16,5,38,"M",2,3,"N","","",38,0
2020,40475896,130865796,1,03-OCT-20,3,"N",27,5,39,"F",1,2,"R","","",39,0
2020,40481022,130871221,1,07-MAR-20,1,"N",51,5,55,"M",1,1,"R","","",55,0
2020,40855673,132185322,2,26-NOV-20,2,"N",16,5,42,"M",1,2,"R","","",42,0
2020,40853132,132188579,2,15-SEP-20,2,"N",16,5,18,"F",1,1,"R","","",18,0
2020,40855946,132186017,1,15-MAR-20,1,"N",21,5,45,"M",1,3,"","","",45,0
2020,40853390,132191740,1,29-SEP-20,2,"N",51,5,63,"M",1,3,"","","",63,0
2020,40856160,132191840,1,26-OCT-20,2,"N",5,5,51,"F",0,2,"R","","",51,0
2020,40856256,132192316,1,06-NOV-20,3,"N",51,5,18,"F",1,3,"R","","",18,0
2020,40856309,132192548,1,13-NOV-20,2,"N",3,5,19,"M",1,3,"R","","",19,0
2020,40856311,132192560,1,28-NOV-20,1,"N",27,5,39,"M",1,2,"","","",39,0
2020,40856382,132190415,1,05-OCT-20,1,"N",21,5,26,"M",1,1,"R","","",26,0
2020,40480826,130870722,1,20-OCT-20,1,"N",48,5,52,"M",1,3,"U","","",52,0
2020,40475826,130870788,1,07-OCT-20,2,"N",39,5,43,"F",1,2,"R","","",43,0
2020,40480964,130865789,1,03-OCT-20,3,"N",16,5,32,"M",1,3,"R","","",32,0
2020,40480994,130871160,1,11-OCT-20,2,"N",45,5,43,"M",1,3,"","","",43,0
2020,40475988,130871528,1,03-OCT-20,1,"N",5,5,19,"M",1,1,"R","","",19,0
2020,40481205,130876627,1,15-MAY-20,1,"N",39,5,59,"M",2,3,"R","","",59,0
2020,40481063,130871363,2,14-OCT-20,1,"N",16,5,30,"M",1,1,"","","",30,0
2020,40475962,130871363,1,14-OCT-20,1,"N",16,5,28,"M",1,1,"","","",28,0
2020,40481113,130871569,1,27-OCT-20,2,"N",5,5,23,"M",1,1,"N","","",23,0
2020,40481174,130876519,1,03-OCT-20,1,"N",27,5,21,"M",1,3,"N","","",21,0
2020,40476054,130876590,1,14-MAY-20,1,"N",48,5,21,"M",1,3,"R","","",21,0
2020,40481440,130877281,1,06-OCT-20,1,"N",28,5,29,"M",1,3,"","","",29,0
2020,40481792,130878338,1,23-SEP-20,1,"N",45,5,60,"M",1,3,"U","","",60,0
2020,41089656,132888929,1,16-DEC-20,3,"N",23,5,12,"M",2,3,"N","H","",12,0
2020,41563674,134556060,1,18-DEC-20,2,"N",16,5,25,"M",1,3,"N","","",25,0
2020,41563680,134556071,1,26-DEC-20,2,"N",48,5,50,"M",1,3,"R","","",50,0
2020,41563682,134556072,1,22-NOV-20,1,"N",16,5,46,"M",1,3,"U","","",46,0
2020,41563691,134556091,1,04-DEC-20,2,"N",2,5,47,"M",1,1,"R","","",47,0
2020,41567246,134556100,1,02-DEC-20,2,"N",16,5,55,"F",3,3,"R","","",55,0
2020,41567245,134561108,1,16-NOV-20,1,"N",11,5,35,"M",1,3,"R","","",35,0
2020,41563694,134561108,2,16-NOV-20,1,"N",39,5,49,"M",0,3,"R","","",49,0
2020,41563767,134558635,1,19-NOV-20,2,"N",48,5,31,"M",1,3,"U","","",31,0
2020,41563763,134558635,2,19-NOV-20,1,"N",48,5,41,"F",1,3,"U","","",41,0
2020,41567606,134561849,1,08-JAN-21,1,"N",5,5,38,"M",1,2,"R","","",38,0
2020,41567652,134561928,1,06-NOV-20,1,"N",14,5,58,"M",1,3,"R","","",58,0
2020,41567745,134559596,1,12-NOV-20,1,"N",49,5,23,"F",1,3,"R","","",23,0
2020,41083025,132882550,1,06-SEP-20,1,"N",39,5,27,"M",1,3,"R","","",27,0
2020,41083053,132878942,1,01-DEC-20,1,"N",16,5,38,"M",1,2,"R","","",38,0
2020,41083030,132878900,1,21-DEC-20,2,"N",23,5,29,"M",1,3,"R","","",29,0
2020,41083048,132878926,1,10-DEC-20,2,"N",48,5,57,"M",1,3,"U","","",57,0
2020,41086498,132882615,1,08-DEC-20,2,"N",28,5,30,"M",1,2,"R","","",30,0
2020,41083124,132879191,1,07-JUL-20,1,"N",28,5,31,"M",1,1,"U","","",31,0
2020,41083165,132883049,1,06-DEC-20,1,"N",44,5,15,"M",1,2,"R","R","",15,0
2020,41083179,132879360,2,18-DEC-20,2,"N",23,5,22,"M",3,3,"R","","",22,0
2020,41086627,132879360,1,18-DEC-20,2,"N",23,5,32,"M",0,3,"R","","",32,0
2020,41083192,132883102,1,10-DEC-20,1,"N",23,5,29,"M",1,1,"R","","",29,0
2020,41083253,132879528,1,09-DEC-20,1,"N",48,5,23,"F",2,2,"R","","",23,0
2020,41083256,132879528,2,09-DEC-20,1,"N",15,5,28,"M",2,3,"N","","",28,0
2020,41086694,132879546,1,31-DEC-20,2,"N",51,5,42,"M",1,3,"U","","",42,0
2020,41086697,132883251,1,12-DEC-20,2,"N",5,5,47,"M",1,2,"R","","",47,0
2020,41086751,132879779,1,07-OCT-20,2,"N",16,5,27,"F",1,3,"R","","",27,0
2020,41083335,132883459,1,30-JUL-20,2,"N",47,5,31,"F",1,2,"U","","",31,0
2020,41086799,132883507,1,07-DEC-20,3,"N",16,5,41,"M",1,3,"N","","",41,0
2020,41086817,132883531,1,12-DEC-20,3,"N",63,5,40,"M",1,2,"R","","",40,0
2020,41083420,132883722,1,18-AUG-20,1,"N",51,5,19,"M",1,2,"R","","",19,0
2020,41083426,132883743,1,12-DEC-20,1,"N",51,5,41,"M",1,2,"U","","",41,0
2020,41087091,132884274,1,25-OCT-20,3,"N",27,5,56,"M",1,2,"R","","",56,0
2020,41083737,132880939,1,26-DEC-20,3,"N",51,5,26,"M",1,3,"N","","",26,0
2020,41083763,132884736,1,09-NOV-20,1,"N",28,5,39,"M",1,3,"R","","",39,0
2020,41087254,132881036,1,01-DEC-20,1,"N",16,5,41,"M",1,2,"R","","",41,0
2020,41083787,132884785,1,13-DEC-20,1,"N",27,5,37,"M",1,3,"R","","",37,0
2020,41087297,132886195,1,15-OCT-20,2,"N",2,5,27,"M",1,1,"R","","",27,0
2020,41086464,132882526,1,12-AUG-20,3,"N",51,5,30,"M",1,3,"R","","",30,0
2020,41086618,132879326,1,02-DEC-20,1,"N",51,5,62,"M",1,2,"R","","",62,0
2020,41086638,132883100,1,10-DEC-20,2,"N",23,5,33,"F",1,3,"N","","",33,0
2020,41086755,132883406,1,08-OCT-20,3,"N",39,5,48,"F",1,3,"R","","",48,0
2020,40480575,130864891,1,20-OCT-20,2,"N",2,5,56,"M",1,2,"R","","",56,0
2020,40480574,130864905,1,09-OCT-20,2,"N",21,5,22,"F",1,2,"R","","",22,0
2020,40480576,130864905,2,09-OCT-20,2,"N",21,5,30,"M",1,3,"N","","",30,0
2020,40475743,130870522,1,31-AUG-20,1,"N",27,5,37,"M",1,2,"N","","",37,0
2020,40475842,130865665,1,17-OCT-20,2,"N",41,5,20,"F",1,2,"N","","",20,0
2020,40480896,130870839,1,12-OCT-20,3,"N",51,5,41,"M",1,3,"","","",41,0
2020,40475870,130870861,1,27-OCT-20,2,"N",51,5,49,"M",1,2,"R","","",49,0
2020,40480929,130870893,1,20-OCT-20,2,"N",23,5,49,"M",1,3,"N","","",49,0
2020,40475986,130871523,1,03-OCT-20,1,"N",27,5,32,"M",1,2,"N","","",32,0
2020,40481182,130871828,1,17-MAY-20,1,"N",16,5,17,"M",1,3,"R","R","",17,0
2020,40481197,130871907,1,09-OCT-20,2,"N",27,5,16,"M",2,3,"N","R","",16,0
2020,40481219,130871939,2,07-MAY-20,1,"N",40,5,19,"M",1,3,"R","","",19,0
2020,40476222,130872449,1,02-JUN-20,1,"N",23,5,28,"M",1,1,"R","","",28,0
2020,40481371,130877080,1,06-JUN-20,1,"N",51,5,37,"M",1,3,"R","","",37,0
2020,40476356,130873095,1,14-OCT-20,1,"N",16,5,32,"M",1,3,"U","","",32,0
2020,40476442,130873415,1,11-JUN-20,1,"N",11,5,29,"F",1,3,"R","","",29,0
2020,40481658,130873496,1,26-OCT-20,1,"N",16,5,61,"M",4,2,"R","","",61,0
2020,40481788,130873996,1,30-OCT-20,2,"N",51,5,27,"F",2,3,"R","","",27,0
2020,40476552,130878334,1,30-OCT-20,1,"N",16,5,38,"F",1,3,"R","","",38,0
2020,40481793,130874023,1,30-SEP-20,1,"N",48,5,42,"M",1,3,"R","","",42,0
2020,40853770,132196136,1,20-NOV-20,1,"N",53,5,36,"M",1,3,"R","","",36,0
2020,40853794,132196211,1,20-NOV-20,1,"N",51,5,45,"M",1,3,"R","","",45,0
2020,40853839,132196366,1,13-SEP-20,1,"N",51,5,28,"M",1,3,"U","","",28,0
2020,40856659,132196410,1,17-APR-20,2,"N",11,5,27,"F",1,3,"","","",27,0
2020,40853942,132196668,1,04-NOV-20,1,"N",27,5,35,"M",1,3,"N","","",35,0
2020,40856902,132195182,1,01-NOV-20,1,"N",23,5,33,"M",1,3,"","","",33,0
2020,40854079,132195227,1,08-NOV-20,1,"N",44,5,28,"M",1,3,"","","",28,0
2020,40856940,132195392,1,05-OCT-20,1,"N",16,5,35,"M",1,3,"","","",35,0
2020,40854248,132195971,1,03-NOV-20,1,"N",27,5,36,"F",1,1,"N","","",36,0
2020,40857109,132195996,1,07-NOV-20,1,"N",27,5,35,"M",8,3,"R","","",35,0
2020,40854274,132196042,1,16-NOV-20,2,"N",39,5,65,"M",1,3,"N","","",65,0
2020,40854277,132196069,1,21-NOV-20,1,"N",51,5,28,"F",1,1,"R","","",28,0
2020,40854284,132196088,1,24-NOV-20,2,"N",5,5,42,"M",1,3,"R","","",42,0
2020,41309493,133769131,1,11-OCT-20,2,"N",39,5,22,"F",1,3,"","","",22,0
2020,41309477,133769086,1,01-OCT-20,1,"N",23,5,36,"M",1,3,"R","","",36,0
2020,41311274,133769086,2,01-OCT-20,1,"N",23,5,29,"F",1,3,"R","","",29,0
2020,41311276,133771355,1,28-NOV-20,1,"N",27,5,47,"F",1,2,"U","","",47,0
2020,41309492,133769131,2,11-OCT-20,1,"N",27,5,19,"M",2,3,"R","","",19,0
2020,41311569,133769552,1,29-DEC-20,1,"N",5,5,51,"M",1,3,"R","","",51,0
2020,41314617,133769566,1,22-DEC-20,2,"N",5,5,37,"M",1,2,"","","",37,0
2020,41311645,133772389,1,08-MAY-20,2,"N",11,5,46,"M",1,3,"R","","",46,0
2020,41314682,133772692,1,19-DEC-20,1,"N",51,5,35,"F",1,3,"R","","",35,0
2020,41314813,133770821,1,02-OCT-20,1,"N",39,5,26,"M",1,3,"N","","",26,0
2020,41314819,133770903,1,04-OCT-20,1,"N",51,5,41,"M",1,1,"U","","",41,0
2020,41311882,133773876,1,05-OCT-20,1,"N",5,5,22,"M",1,1,"R","","",22,0
2020,41314874,133776503,1,13-OCT-20,1,"N",40,5,25,"M",2,3,"U","","",25,0
2020,41314888,133776586,1,14-OCT-20,1,"N",49,5,39,"F",1,2,"U","","",39,0
2020,41314892,133776639,1,15-OCT-20,1,"N",40,5,42,"M",1,3,"R","","",42,0
2020,41311976,133774740,1,20-DEC-20,2,"N",49,5,42,"M",1,2,"U","","",42,0
2020,41314899,133776694,1,17-OCT-20,1,"N",51,5,23,"M",1,3,"R","","",23,0
2020,41311987,133774946,1,01-NOV-20,2,"N",5,5,15,"M",2,3,"R","H","",15,0
2020,41311989,133776825,1,19-OCT-20,1,"N",51,5,55,"M",2,3,"R","","",55,0
2020,41314929,133775059,1,19-OCT-20,1,"N",51,5,28,"F",2,3,"R","","",28,0
2020,41312017,133775179,1,21-OCT-20,1,"N",20,5,36,"M",1,3,"","","",36,0
2020,41312080,133777493,1,28-OCT-20,1,"N",39,5,43,"M",1,3,"U","","",43,0
2020,41312084,133777507,1,02-NOV-20,1,"N",21,5,27,"M",1,3,"U","","",27,0
2020,41312087,133777552,1,02-NOV-20,1,"N",21,5,39,"M",1,3,"","","",39,0
2020,41087165,132884586,1,29-MAR-20,1,"N",38,5,28,"M",1,3,"R","","",28,0
2020,41087157,132880842,1,23-NOV-20,2,"N",16,5,32,"M",1,2,"","","",32,0
2020,41083698,132880881,1,11-DEC-20,1,"N",27,5,25,"M",1,2,"","","",25,0
2020,41083892,132886318,1,28-AUG-20,1,"N",44,5,57,"M",1,2,"R","","",57,0
2020,41087511,132886559,1,08-NOV-20,1,"N",5,5,24,"M",1,2,"R","","",24,0
2020,41084028,132885419,1,23-OCT-20,1,"N",44,5,31,"M",1,2,"R","","",31,0
2020,41084083,132886862,1,03-SEP-20,2,"N",51,5,32,"F",1,2,"R","","",32,0
2020,41087628,132885707,1,11-AUG-20,1,"N",27,5,29,"F",1,2,"R","","",29,0
2020,41087638,132886934,1,01-DEC-20,1,"N",11,5,18,"M",1,1,"R","","",18,0
2020,41084178,132886007,1,07-DEC-20,2,"N",16,5,33,"M",1,2,"R","","",33,0
2020,41087724,132886022,1,15-DEC-20,3,"N",27,5,24,"M",1,1,"R","","",24,0
2020,41087747,132891160,1,17-NOV-20,1,"N",27,5,33,"M",1,,"","","",33,0
2020,41084281,132891386,1,25-NOV-20,2,"N",16,5,24,"M",1,2,"R","","",24,0
2020,41087881,132887764,1,25-SEP-20,1,"N",16,5,22,"M",1,2,"U","","",22,0
2020,41088066,132892344,1,04-DEC-20,2,"N",45,5,23,"M",1,1,"R","","",23,0
2020,41088075,132892393,1,21-DEC-20,3,"N",49,5,23,"M",1,1,"R","","",23,0
2020,41089545,132892555,1,08-DEC-20,2,"N",16,5,36,"F",1,3,"R","","",36,0
2020,41089561,132888531,1,13-DEC-20,1,"N",51,5,33,"M",1,1,"R","","",33,0
2020,41088136,132888601,1,17-DEC-20,1,"N",21,5,21,"M",1,3,"R","","",21,0
2020,41089629,132892945,1,11-DEC-20,1,"N",49,5,32,"M",1,3,"","","",32,0
2020,41089666,132893101,1,18-DEC-20,1,"N",27,5,41,"M",1,3,"","","",41,0
2020,41089698,132889119,1,21-DEC-20,3,"N",16,5,29,"M",1,3,"","","",29,0
2020,41309154,133764263,1,25-NOV-20,2,"N",5,5,17,"M",1,2,"U","R","",17,0
2020,41309197,133764432,1,24-DEC-20,2,"N",34,5,50,"F",1,3,"U","","",50,0
2020,41310447,133768442,1,30-DEC-20,2,"N",16,5,49,"M",1,2,"U","","",49,0
2020,41310453,133768449,1,06-NOV-20,1,"N",16,5,40,"M",1,3,"N","","",40,0
2020,41310549,133764766,1,22-AUG-20,3,"N",21,5,25,"M",1,2,"R","","",25,0
2020,41310573,133764807,1,28-AUG-20,2,"N",21,5,57,"F",1,2,"R","","",57,0
2020,41310816,133765182,1,08-JUL-20,2,"N",45,5,37,"M",1,2,"R","","",37,0
2020,41309274,133765308,1,18-AUG-20,1,"N",56,5,13,"M",1,2,"R","R","",13,0
2020,39310313,127110276,1,09-JUN-20,2,"N",5,5,41,"M",1,2,"R","","",41,0
2020,39310345,127110353,1,14-MAY-20,3,"N",3,5,30,"M",1,2,"R","","",30,0
2020,39310598,127111015,1,01-MAY-20,2,"N",23,5,57,"M",2,3,"","","",57,0
2020,39315854,127116192,1,22-MAY-20,3,"N",23,5,27,"F",1,2,"N","","",27,0
2020,39310715,127113239,1,13-MAY-20,3,"N",23,5,41,"M",1,2,"","","",41,0
2020,39310750,127116301,1,01-FEB-20,1,"N",23,5,23,"F",3,2,"R","","",23,0
2020,39316025,127113511,1,30-MAY-20,3,"N",39,5,31,"M",1,2,"R","","",31,0
2020,39310944,127113705,1,25-APR-20,2,"N",16,5,18,"M",1,1,"R","","",18,0
2020,39311070,127117078,1,28-JUN-20,1,"N",27,5,36,"M",1,2,"R","","",36,0
