"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,2,156526897
2020,2,156526894
2020,2,156526919
2020,4,156526931
2020,4,156526911
2020,4,156531808
2020,4,156531820
2020,4,156526936
2020,4,156526932
2020,4,156526918
2020,4,156526933
2020,4,156526943
2020,3,156526947
2020,4,156526962
2020,4,156526974
2020,4,156531851
2020,4,156526964
2020,4,156526972
2020,4,156531850
2020,4,156531841
2020,4,156531864
2020,4,156526992
2020,4,156526996
2020,4,156531874
2020,4,156527010
2020,4,156527015
2020,4,156527014
2020,4,156527007
2020,4,156531885
2020,4,156527002
2020,4,156527020
2020,4,156531872
2020,4,156531878
2020,4,156527011
2020,1,156527024
2020,4,156527032
2020,4,156527054
2020,4,156527049
2020,4,156531886
2020,4,156531884
2020,4,156527005
2020,4,156527004
2020,4,156531914
2020,4,156527062
2020,1,156527073
2020,4,156527079
2020,4,156527070
2020,4,156531921
2020,4,156527052
2020,4,156531906
2020,4,156527065
2020,4,156531915
2020,4,156531917
2020,4,156527086
2020,4,156527087
2020,4,156531931
2020,4,156527075
2020,3,156527093
2020,4,156527094
2020,4,156531953
2020,4,156527114
2020,4,156527102
2020,4,156531974
2020,4,156531962
2020,3,156531964
2020,4,156527120
2020,4,160132437
2020,4,160127774
2020,4,160127741
2020,4,160127775
2020,4,160132444
2020,3,160132443
2020,4,160132453
2020,4,160127772
2020,4,160132449
2020,4,160127787
2020,4,160132452
2020,4,160132456
2020,4,160132450
2020,4,160132458
2020,4,160127796
2020,4,160132461
2020,4,160124815
2020,4,160124829
2020,4,160120016
2020,1,160120059
2020,3,160120059
2020,4,160124962
2020,3,160120065
2020,4,160120087
2020,4,160124968
2020,4,160120098
2020,4,160120114
2020,4,160124997
2020,4,160120119
2020,4,160120146
2020,4,160120123
2020,4,160125006
2020,4,160120200
2020,4,160125056
2020,4,160125054
2020,4,160125080
2020,4,160125078
2020,4,160125077
2020,1,160120210
2020,1,160120209
2020,4,160125109
2020,3,160120264
2020,4,160125131
2020,4,160125132
2020,4,160125134
2020,4,160125146
2020,4,160120329
2020,4,160125164
2020,4,160120365
2020,4,160125217
2020,4,160120350
2020,4,160120349
2020,4,160120368
2020,4,160120411
2020,4,160125258
2020,4,160125260
2020,4,160120436
2020,4,160125287
2020,4,160120461
2020,4,160125283
2020,4,160120497
2020,4,160120496
2020,4,160120505
2020,4,160120499
2020,4,160125342
2020,4,160125340
2020,4,160125353
2020,4,160120523
2020,4,160125369
2020,4,160125368
2020,4,160120532
2020,4,160120546
2020,4,160125393
2020,4,160120545
2020,4,160125405
2020,4,160120566
2020,4,160125414
2020,4,160125435
2020,4,160125434
2020,4,160125446
2020,4,160120605
2020,4,160125448
2020,4,160125464
2020,4,160120640
2020,4,160125513
2020,4,160120658
2020,4,160125542
2020,4,160120701
2020,3,160120699
2020,4,160125567
2020,4,160120714
2020,4,160120720
2020,4,160125576
2020,4,160125578
2020,4,160120734
2020,4,160120739
2020,4,160120736
2020,4,160125607
2020,4,160125605
2020,4,160125617
2020,4,160125616
2020,4,160120752
2020,4,160120751
2020,4,160120776
2020,4,160125652
2020,4,160125658
2020,4,160120799
2020,4,160120809
2020,4,160120814
2020,4,160125683
2020,4,160125682
2020,4,160125681
2020,4,160120824
2020,4,160120830
2020,4,160125695
2020,4,160125704
2020,4,160125721
2020,4,160120872
2020,4,160120882
2020,4,160125743
2020,4,160125749
2020,1,160125756
2020,4,160125763
2020,4,160120896
2020,4,160120901
2020,4,160120903
2020,4,160120910
2020,4,160120914
2020,4,160125799
2020,4,160120930
2020,4,160125808
2020,4,160120920
2020,4,160125820
2020,4,160120955
2020,4,160125843
2020,4,160120956
2020,4,160125838
2020,4,160120944
2020,4,160120941
2020,4,160120932
2020,4,160125842
2020,4,160125839
2020,4,160125841
2020,4,160125854
2020,4,160125869
2020,4,160125861
2020,4,160120976
2020,4,160125859
2020,4,160125860
2020,4,160125879
2020,4,160125884
2020,4,160125885
2020,4,160125887
2020,4,160120998
2020,4,160120997
2020,4,160121001
2020,4,160121005
2020,4,160125896
2020,4,160121022
2020,4,160121025
2020,4,160125923
2020,2,160125928
2020,4,160121034
2020,4,160125929
2020,4,160121039
2020,4,160125933
2020,4,160125934
2020,1,160125935
2020,3,160125935
2020,4,160121029
2020,4,160121030
2020,4,160125950
2020,4,160125962
2020,4,160121131
2020,4,160126006
2020,4,160126014
2020,4,160121166
2020,4,160126045
2020,4,160126176
2020,4,160126185
2020,4,160126188
2020,4,160126195
2020,3,160126049
2020,3,160126193
2020,4,160126052
2020,4,160126202
2020,4,160126186
2020,4,160126055
2020,4,160126216
2020,4,160126064
2020,4,160126236
2020,4,160126233
2020,4,160126222
2020,4,160126220
2020,3,160126070
2020,4,160126225
2020,4,160126088
2020,4,160126257
2020,4,160126261
2020,4,160126259
2020,4,160126260
2020,3,160126265
2020,4,160126105
2020,4,160126278
2020,4,160126272
2020,4,160126104
2020,4,160126282
2020,4,160126290
2020,4,160126288
2020,4,160126115
2020,4,160126299
2020,4,160126294
2020,4,160126297
2020,4,160126123
2020,4,160126305
2020,4,160126301
2020,4,160126125
2020,4,160126128
2020,4,160126131
2020,4,160126132
2020,4,160126311
2020,4,160126137
2020,4,160126315
2020,4,160126319
2020,4,160126322
2020,4,160126140
2020,4,160126158
2020,4,160126343
2020,4,160126167
2020,3,160126156
2020,4,160126330
2020,4,160126359
2020,4,160126364
2020,3,160126159
2020,3,160126341
2020,3,160126336
2020,4,160131174
2020,4,160131178
2020,4,160131175
2020,4,160126382
2020,4,160126391
2020,4,160131202
2020,4,160131197
2020,4,160131200
2020,4,160126396
2020,4,160131205
2020,4,160131207
2020,4,160126407
2020,4,160126415
2020,4,160131211
2020,4,160126411
2020,3,160131215
2020,4,160131226
2020,4,160131246
2020,4,160131244
2020,4,160131236
2020,3,160126439
2020,3,160131232
2020,1,160126456
2020,3,160126456
2020,4,160126450
2020,1,160131272
2020,4,160131277
2020,4,160131275
2020,4,160131280
2020,4,160131290
2020,4,160126471
2020,3,160126472
2020,3,160126486
2020,3,160131307
2020,1,160126487
2020,1,160131313
2020,1,160126488
2020,4,160126495
2020,3,160126501
2020,4,160131338
2020,4,160131337
2020,4,160131341
2020,1,160131371
2020,3,160131371
2020,1,160131372
2020,3,160131372
2020,1,160131373
2020,3,160131373
2020,4,160131374
2020,4,160131362
2020,4,160131369
2020,4,160131389
2020,4,160131396
2020,4,160131409
2020,4,160131418
2020,4,160131421
2020,4,160126590
2020,4,160131408
2020,4,160126592
2020,4,160126597
2020,4,160131438
2020,4,160126615
2020,4,160126614
2020,4,160131447
2020,4,160131436
2020,4,160131434
2020,4,160131454
2020,4,160131449
2020,4,160126621
2020,4,160126626
2020,4,160126627
2020,4,160126631
2020,4,160126655
2020,4,160126677
2020,4,160126670
2020,4,160126685
2020,4,160131496
2020,4,160126683
2020,4,160126699
2020,1,160126688
2020,1,160131499
2020,4,160126696
2020,4,160126706
2020,4,160131515
2020,1,160126710
2020,4,160126734
2020,4,160126745
2020,4,160131562
2020,4,160126763
2020,4,160126765
2020,4,160126774
2020,4,160126785
2020,4,160131619
2020,4,160126814
2020,4,160131634
2020,4,160131635
2020,4,160131640
2020,4,160131644
2020,4,160126852
2020,4,160126869
2020,4,160126875
2020,4,160131679
2020,4,160126898
2020,4,160126904
2020,4,160126903
2020,4,160126909
2020,4,160126895
2020,4,160126930
2020,4,160126931
2020,4,160126946
2020,4,160126939
2020,4,160126928
2020,4,160126950
2020,4,160126941
2020,4,160126948
2020,4,160126958
2020,4,160126954
2020,4,160131719
2020,4,160126956
2020,4,160126969
2020,4,160126951
2020,4,160126993
2020,3,160126982
2020,4,160126995
2020,4,160131749
2020,4,160131752
2020,4,160131755
2020,4,160131762
2020,4,160127008
2020,4,160131771
2020,4,160127017
2020,4,160127013
2020,4,160131772
2020,4,160131784
2020,4,160127030
2020,4,160127032
2020,4,160131800
2020,4,160127048
2020,4,160131801
2020,4,160127043
2020,4,160127057
2020,4,160127063
2020,4,160127062
2020,4,160131812
2020,4,160127076
2020,4,160127081
2020,4,160131825
2020,4,160127092
2020,4,160131838
2020,4,160127132
2020,4,160127138
2020,1,160127140
2020,3,160127140
2020,4,160127145
2020,4,160127142
2020,4,160127144
2020,4,160131870
2020,4,160131878
2020,4,160127180
2020,4,160127175
2020,4,160131900
2020,4,160131905
2020,3,160131908
2020,3,160131906
2020,3,160131903
2020,4,160127211
2020,4,159337878
2020,4,159337883
2020,4,159335323
2020,1,159335547
2020,3,159335547
2020,1,159338354
2020,4,159335732
2020,4,159338433
2020,4,159335820
2020,4,159338496
2020,4,159338497
2020,4,159335859
2020,4,159338522
2020,2,159338543
2020,2,159335874
2020,3,159338606
2020,4,159338640
2020,4,159336105
2020,4,159338876
2020,4,159338877
2020,4,159338886
2020,4,159336172
2020,4,159336173
2020,4,159338962
2020,4,159338990
2020,4,159339010
2020,4,159341290
2020,4,159341316
2020,4,159341317
2020,1,159339115
2020,3,159339115
2020,4,159341345
2020,4,159341370
2020,4,159341389
2020,4,159341394
2020,4,159339395
2020,4,159339398
2020,4,159339423
2020,4,159339479
2020,3,159339550
2020,4,159339629
2020,1,159341834
2020,4,159339674
2020,4,159341950
2020,4,159339783
2020,4,159342005
2020,4,159339991
2020,4,159342410
2020,4,159340444
2020,4,159340475
2020,4,159340473
2020,4,159340513
2020,4,159340588
2020,1,159340620
2020,3,159342749
2020,4,159342924
2020,4,159341144
2020,4,159346216
2020,3,159343329
2020,3,159343349
2020,4,159343901
2020,4,159343957
2020,4,159343995
2020,4,159347409
2020,4,159347425
2020,4,159344136
2020,4,159344161
2020,4,159347595
2020,4,159347606
2020,4,159347701
2020,3,159347729
2020,3,159344245
2020,4,159347846
2020,4,159344320
2020,4,159347879
2020,1,159348072
2020,4,159348444
2020,4,159344993
2020,4,159345043
2020,4,159348637
2020,4,159345075
2020,4,159348700
2020,4,159348790
2020,4,159348826
2020,4,159348825
2020,4,159348928
2020,4,159348939
2020,4,159345266
2020,4,159345265
2020,4,159349051
2020,2,159349230
2020,4,159349310
2020,4,159349402
2020,4,159349418
2020,4,159349445
2020,4,159349456
2020,3,159349461
2020,3,159349459
2020,4,159345706
2020,4,159349486
2020,4,159345727
2020,4,159345784
2020,4,159349868
2020,4,159346039
2020,4,159349965
2020,4,159349977
2020,4,159349984
2020,4,159346120
2020,4,159350083
2020,4,159350109
2020,3,159350136
2020,3,159351207
2020,4,159350286
2020,4,159350299
2020,4,159350340
2020,4,159350354
2020,4,159351479
2020,4,159350615
2020,4,159351518
2020,4,159351517
2020,4,159350705
2020,4,159351566
2020,4,159350733
2020,4,159350777
2020,4,159350864
2020,4,159350881
2020,4,159351036
2020,4,159351840
2020,4,159351068
2020,4,159351081
2020,4,159351936
2020,4,159352062
2020,4,159352104
2020,4,159352105
2020,4,159352197
2020,4,159356459
2020,4,159356518
2020,4,159352367
2020,4,159356639
2020,4,159356640
2020,4,159356693
2020,4,159352466
2020,4,159356723
2020,4,159352561
2020,4,159353036
2020,4,159357670
2020,4,159357691
2020,4,159357706
2020,4,159357728
2020,4,159357780
2020,4,159353339
2020,4,159353380
2020,4,159357851
2020,4,159353431
2020,4,159353500
2020,4,159335357
2020,4,159337952
2020,4,159335379
2020,4,159337978
2020,4,159337982
2020,4,159338077
2020,4,159338050
2020,4,159338081
2020,4,159338136
2020,4,159335552
2020,4,159335645
2020,4,159335658
2020,4,159338299
2020,4,159338330
2020,4,159338349
2020,4,159338490
2020,4,159338526
2020,4,159338734
2020,4,159338772
2020,4,159336088
2020,4,159338856
2020,4,159338882
2020,4,159341217
2020,4,159339024
2020,4,159339063
2020,4,159339064
2020,4,159339084
2020,4,159339085
2020,3,159341381
2020,4,159341385
2020,4,159341382
2020,4,159339177
2020,4,159339441
2020,3,159339476
2020,3,159341701
2020,3,159339477
2020,4,159339528
2020,4,159339529
2020,4,159341754
2020,1,159339591
2020,1,159341813
2020,4,159339703
2020,4,159341886
2020,4,159339778
2020,4,159341966
2020,3,159339929
2020,3,159342055
2020,4,159342073
2020,4,159342106
2020,4,159340060
2020,3,159342188
2020,4,159342229
2020,4,159342224
2020,4,159340335
2020,4,159340326
2020,4,159342389
2020,4,159342394
2020,4,159342404
2020,4,159340454
2020,4,159340447
2020,4,159340448
2020,4,159340474
2020,3,159340472
2020,1,159340483
2020,4,159342500
2020,4,159340587
2020,4,159340609
2020,4,159341152
2020,3,159341154
2020,3,159341161
2020,3,159341146
2020,4,159343294
2020,3,159346605
2020,3,159346602
2020,3,159346607
2020,3,159343335
2020,4,159346639
2020,4,159343384
2020,4,159343386
2020,4,159343396
2020,4,159343446
2020,4,159346746
2020,4,159346768
2020,4,159346784
2020,4,159343509
2020,4,159346820
2020,4,159346839
2020,4,159343539
2020,4,159343556
2020,4,159343557
2020,4,159343560
2020,4,159346988
2020,4,159347164
2020,1,159343834
2020,3,159343834
2020,4,159343875
2020,4,159347422
2020,4,159344089
2020,4,159347561
2020,4,159347667
2020,4,159344216
2020,4,159347694
2020,4,159347790
2020,4,159344289
2020,4,159344301
2020,4,159344351
2020,4,159347976
2020,4,159344447
2020,4,159348056
2020,4,159344499
2020,4,159348062
2020,4,159348094
2020,4,159344553
2020,4,159344658
2020,4,159348186
2020,4,159344666
2020,4,159344871
2020,4,159344920
2020,4,159348567
2020,4,159345002
2020,4,159345035
2020,4,159348621
2020,4,159348632
2020,4,159345147
2020,4,159349131
2020,4,159345427
2020,4,159345501
2020,4,159345495
2020,4,159349300
2020,4,159349630
2020,4,159349725
2020,3,159349730
2020,4,159349736
2020,1,159346011
2020,3,159346011
2020,4,159349907
2020,4,159349930
2020,4,159350049
2020,4,159350104
2020,4,159351204
2020,4,159350414
2020,4,159350466
2020,4,159350483
2020,4,159351436
2020,4,159350556
2020,4,159351513
2020,4,159350627
2020,4,159351535
2020,4,159350660
2020,4,159350690
2020,4,159350780
2020,4,159350866
2020,4,159351831
2020,4,159351133
2020,4,159352109
2020,4,159352162
2020,4,159356411
2020,4,159352285
2020,4,159356510
2020,4,159356895
2020,4,159352646
2020,4,159352689
2020,4,159357096
2020,4,159352850
2020,4,159357170
2020,4,159353064
2020,4,159357448
2020,4,159353090
2020,4,159357468
2020,4,159357501
2020,4,159357784
2020,4,159353409
2020,4,159357870
2020,4,159357915
2020,4,159353475
2020,4,159353718
2020,4,159353717
2020,4,159358274
2020,4,159353765
2020,4,159353793
2020,4,159358316
2020,4,159358337
2020,4,159353830
2020,4,159353859
2020,4,159353915
2020,4,159358447
2020,4,159358487
2020,4,159358570
2020,4,159358591
2020,4,159354051
2020,4,159358679
2020,4,159358678
2020,4,160119565
2020,4,160119569
2020,4,160119572
2020,4,160119576
2020,4,160124346
2020,4,160124350
2020,4,160119583
2020,2,160124347
2020,2,160119581
2020,2,160124349
2020,2,160119587
2020,4,160124351
2020,4,160124353
2020,4,160119592
2020,4,160119591
2020,4,160119594
2020,4,160124365
2020,4,160124364
2020,4,160124384
2020,4,160124374
2020,4,160124375
2020,4,160119600
2020,4,160119601
2020,4,160124383
2020,4,160124386
2020,4,160119603
2020,3,160119602
2020,4,160124393
2020,1,160119608
2020,4,160124387
2020,4,160124389
2020,4,160119609
2020,1,160124397
2020,4,160124399
2020,4,160119618
2020,3,160124395
2020,3,160119612
2020,3,160124396
2020,4,160124401
2020,4,160119623
2020,4,160119616
2020,4,160119617
2020,4,160124409
2020,4,160124411
2020,4,160124417
2020,4,160119628
2020,3,160124422
2020,4,160124424
2020,4,160124426
2020,2,160124428
2020,2,160119639
2020,1,160124429
2020,3,160119632
2020,4,160119631
2020,4,160119633
2020,3,160124421
2020,4,160119634
2020,4,160119636
2020,4,160124419
2020,4,160119642
2020,4,160119640
2020,4,160119641
2020,1,160124427
2020,1,160124420
2020,4,160124434
2020,1,160119644
2020,1,160124437
2020,4,160124447
2020,4,160119653
2020,4,160119649
2020,4,160119654
2020,4,160124457
2020,4,160124462
2020,4,160124464
2020,3,160124459
2020,4,160119663
2020,4,160119662
2020,4,160119665
2020,4,160119672
2020,4,160119667
2020,4,160119671
2020,3,160119674
2020,4,160124472
2020,4,160119670
2020,1,160124471
2020,4,160119658
2020,4,160119660
2020,4,160124474
2020,4,160119679
2020,4,160119688
2020,4,160119691
2020,4,160119686
2020,4,160124485
2020,4,160119703
2020,4,160119700
2020,4,160124492
2020,4,160124453
2020,3,160124443
2020,3,160124444
2020,3,160124456
2020,1,160119710
2020,4,160124506
2020,4,160119723
2020,4,160124526
2020,4,160119731
2020,4,160124543
2020,3,160119733
2020,4,160124549
2020,4,160124551
2020,4,160119737
2020,4,160124546
2020,4,160124550
2020,4,160124565
2020,4,160124566
2020,4,160124567
2020,4,160119745
2020,1,160119747
2020,3,160119747
2020,4,160119751
2020,2,160119753
2020,4,160124582
2020,4,160124581
2020,4,160124576
2020,4,160124579
2020,4,160124584
2020,4,160124590
2020,2,160119759
2020,4,160119760
2020,2,160124588
2020,4,160119762
2020,4,160119763
2020,4,160119767
2020,4,160124593
2020,4,160124594
2020,3,160119768
2020,1,160119765
2020,4,160119769
2020,4,160119770
2020,2,160124600
2020,2,160124602
2020,2,160124599
2020,4,160124597
2020,4,160119782
2020,2,160119764
2020,4,160119766
2020,4,160124609
2020,4,160124608
2020,4,160119787
2020,4,160124614
2020,4,160119786
2020,3,160119788
2020,1,160119797
2020,3,160119797
2020,4,160124617
2020,4,160119798
2020,4,160119816
2020,4,160119808
2020,4,160124629
2020,4,160124627
2020,4,160124637
2020,4,160124643
2020,4,160124632
2020,4,160119820
2020,4,160124645
2020,4,160124647
2020,4,160124650
2020,1,160119825
2020,1,160124636
2020,4,160124644
2020,4,160124633
2020,4,160124634
2020,4,160124655
2020,4,160119835
2020,4,160124652
2020,4,160124667
2020,4,160119845
2020,4,160124669
2020,4,160124668
2020,4,160119847
2020,4,160119841
2020,4,160119844
2020,4,160119849
2020,4,160124664
2020,4,160119853
2020,1,160124666
2020,4,160119856
2020,4,160124679
2020,4,160124685
2020,3,160124670
2020,3,160119852
2020,4,160119864
2020,4,160124684
2020,4,160124682
2020,4,160119868
2020,4,160124696
2020,1,160124695
2020,3,160124695
2020,4,153601733
2020,4,153601734
2020,4,153601754
2020,4,153597713
2020,4,153601882
2020,4,153598021
2020,4,153598040
2020,3,153602138
2020,4,153602176
2020,4,153598570
2020,4,153598792
2020,4,153603106
2020,4,153598984
2020,1,153603126
2020,4,153599017
2020,4,153603189
2020,4,153603219
2020,4,153599127
2020,4,153599117
2020,4,153599205
2020,4,153603388
2020,4,153599283
2020,4,153599308
2020,4,153603609
2020,4,153603772
2020,4,153603789
2020,4,153603850
2020,4,153599773
2020,4,153603908
2020,4,153599895
2020,4,155416057
2020,4,155417131
2020,4,155417130
2020,4,155417365
2020,4,155417396
2020,4,155417369
2020,4,155417444
2020,4,155417484
2020,4,155417483
2020,4,155421315
2020,4,155417575
2020,4,155421431
2020,4,155417860
2020,4,155421458
2020,4,155421541
2020,4,155418126
2020,4,155418096
2020,4,155421613
2020,4,155418234
2020,4,155418333
2020,4,155421771
2020,4,155421826
2020,4,155418473
2020,4,155418472
2020,4,155418726
2020,4,155418803
2020,4,155418845
2020,4,155422125
2020,4,155418852
2020,4,155418944
2020,3,155422260
2020,4,155422292
2020,4,155422338
2020,4,155422344
2020,4,155419213
2020,4,155422392
2020,4,155422434
2020,1,155419337
2020,4,155419401
2020,1,155419446
2020,2,155419487
2020,4,155422839
2020,4,155422845
2020,4,155420082
2020,4,155422954
2020,4,155422998
2020,4,155423012
2020,4,155420116
2020,2,155420123
2020,4,155423050
2020,4,155420141
2020,4,155420145
2020,1,155423094
2020,4,155423098
2020,3,155423111
2020,2,155423123
2020,4,155423124
2020,3,153573365
2020,4,153592532
2020,4,153592552
2020,1,153592587
2020,4,153573487
2020,4,153573791
2020,1,153573821
2020,4,153573844
2020,4,153577498
2020,4,153574050
2020,4,153574370
2020,4,153577926
2020,4,153577924
2020,4,153578068
2020,4,153574676
2020,4,153578189
2020,4,153574816
2020,4,153578289
2020,4,153574914
2020,4,153574963
2020,4,153574977
2020,4,153578355
2020,4,153578357
2020,4,153575209
2020,4,153578532
2020,4,153575284
2020,4,153575297
2020,4,153575294
2020,4,153578745
2020,4,153575647
2020,4,153578802
2020,4,153575677
2020,4,153575686
2020,4,153578838
2020,4,153575701
2020,4,153575755
2020,4,153578879
2020,4,153575807
2020,4,153575888
2020,4,153594264
2020,3,153579070
2020,4,153579074
2020,4,153579083
2020,4,153576060
2020,4,153576120
2020,4,153576140
2020,4,153579193
2020,4,153579290
2020,4,153581374
2020,4,153596960
2020,4,153596995
2020,4,153579462
2020,4,153581892
2020,4,153597402
2020,4,153601801
2020,4,153579830
2020,4,153582110
2020,4,153579898
2020,4,153582237
2020,4,153580089
2020,4,153580095
2020,4,153580103
2020,4,153582350
2020,4,153580139
2020,4,153582404
2020,4,153582621
2020,4,153582639
2020,4,153582741
2020,3,153582742
2020,3,153582758
2020,3,153582759
2020,1,153580442
2020,3,153580442
2020,4,153580465
2020,4,153580600
2020,4,153580656
2020,4,153580700
2020,4,153583188
2020,4,153580790
2020,4,153580839
2020,4,153583376
2020,4,153583400
2020,4,153583442
2020,4,153580994
2020,4,153583626
2020,4,153586221
2020,4,153586263
2020,4,153584102
2020,4,153584115
2020,4,153584191
2020,4,153584258
2020,4,153584347
2020,4,153584370
2020,4,153586613
2020,4,153584378
2020,4,153586642
2020,4,153584477
2020,4,153586998
2020,4,153584964
2020,4,153587041
2020,4,153587070
2020,4,153585183
2020,4,153585313
2020,4,153600501
2020,4,153588041
2020,4,153588156
2020,4,153591365
2020,4,153588258
2020,4,153591420
2020,4,153591518
2020,4,153588502
2020,4,153591712
2020,4,153588545
2020,4,153588557
2020,4,153588586
2020,4,153588584
2020,4,153588643
2020,4,153588628
2020,4,153592421
2020,4,153588845
2020,3,153592587
2020,1,153592589
2020,3,153592589
2020,4,153589048
2020,4,153592669
2020,4,153589281
2020,4,153592969
2020,4,153589454
2020,4,153589453
2020,4,153593125
2020,4,153589504
2020,3,153589591
2020,3,153589589
2020,4,153593253
2020,4,153593266
2020,4,153589661
2020,4,153589663
2020,4,153589743
2020,4,153589742
2020,4,153589822
2020,4,153593478
2020,1,153593605
2020,4,153590127
2020,4,153590126
2020,1,153593993
2020,3,153593993
2020,3,153593995
2020,4,153594075
2020,4,153594087
2020,4,153590246
2020,4,153594229
2020,4,153594265
2020,4,153594403
2020,3,153590515
2020,3,153594411
2020,4,153590540
2020,4,153594536
2020,4,153590613
2020,3,153594612
2020,4,153590657
2020,4,153590800
2020,4,153590822
2020,4,153594967
2020,4,153590994
2020,4,153591017
2020,4,153591072
2020,4,153591122
2020,4,153595231
2020,4,153595239
2020,4,153596244
2020,4,153596381
2020,4,153595515
2020,4,153595525
2020,3,153596578
2020,3,153595611
2020,3,153595609
2020,4,153597112
2020,4,153601186
2020,4,153601254
2020,4,153601267
2020,4,153601323
2020,3,153597254
2020,4,153597289
2020,4,153601453
2020,4,153597405
2020,4,153601486
2020,4,153601518
2020,4,153597507
2020,4,153601579
2020,3,153601777
2020,4,153601786
2020,4,153601783
2020,4,153597747
2020,4,153597875
2020,4,153597902
2020,4,153602072
2020,4,153598081
2020,4,153602370
2020,4,153598344
2020,4,153602493
2020,4,153598413
2020,4,153602525
2020,4,153602527
2020,4,153598462
2020,4,153602578
2020,4,153598501
2020,4,153602617
2020,4,153602638
2020,4,153602653
2020,4,153598587
2020,4,153598681
2020,2,153602797
2020,4,153602806
2020,4,153598703
2020,4,153602832
2020,4,153598719
2020,4,153602899
2020,4,153598796
2020,4,153598795
2020,4,153598797
2020,4,153598828
2020,4,153603003
2020,4,153598974
2020,4,153603108
2020,4,153598989
2020,4,153603107
2020,4,153603110
2020,4,153599014
2020,4,153603134
2020,4,153603133
2020,4,153603185
2020,4,153599071
2020,4,153599208
2020,4,153603326
2020,4,153599236
2020,4,153603359
2020,4,153599264
2020,4,153603466
2020,4,153599376
2020,4,153599448
2020,4,153599623
2020,4,153603783
2020,4,153603784
2020,3,153603868
2020,4,153599838
2020,4,153603985
2020,4,153599849
2020,4,153604067
2020,4,153599971
2020,4,153604100
2020,4,153604097
2020,4,153600066
2020,4,153600157
2020,4,153600156
2020,4,153600235
2020,4,153600228
2020,4,153604419
2020,4,153600335
2020,4,153604435
2020,4,153600441
2020,4,153600520
2020,4,153600556
2020,1,153600596
2020,1,153604638
2020,4,153600640
2020,4,153604748
2020,4,153604752
2020,4,153600782
2020,4,153600974
2020,4,153600964
2020,4,153601028
2020,4,153601084
2020,4,153606182
2020,4,153606181
2020,4,153606237
2020,4,153606224
2020,4,153606225
2020,4,153605344
2020,4,153605385
2020,4,153605405
2020,4,153606344
2020,4,153605497
2020,4,153606391
2020,1,153605594
2020,4,153605623
2020,4,153606570
2020,4,153606555
2020,4,153606673
2020,1,153606699
2020,4,153606713
2020,4,153606762
2020,4,153606761
2020,4,153606851
2020,4,153605918
2020,4,153606017
2020,4,153606053
2020,4,153611184
2020,1,153607270
2020,1,153607269
2020,4,153611299
2020,4,153607316
2020,4,153607320
2020,4,153607352
2020,1,153607455
2020,1,153611428
2020,4,153611526
2020,4,153611566
2020,4,153611620
2020,4,153607661
2020,4,153611653
2020,4,153611697
2020,4,153607824
2020,4,153611780
2020,4,153611886
2020,4,153607958
2020,4,153607973
2020,1,153611913
2020,4,153611914
2020,4,153611919
2020,4,153608021
2020,4,153608047
2020,4,153611974
2020,3,153611975
2020,4,153987109
2020,4,153987158
2020,4,153987193
2020,4,153987322
2020,4,153987381
2020,4,153987492
2020,1,153984921
2020,4,153987515
2020,4,153984966
2020,4,153984987
2020,4,153984988
2020,4,153987605
2020,4,153985055
2020,4,153985060
2020,4,153987712
2020,3,153987751
2020,4,153987770
2020,4,153987772
2020,3,153985232
2020,4,153988032
2020,4,153988085
2020,4,153988149
2020,1,153985742
2020,4,153985749
2020,4,153988576
2020,4,153988598
2020,4,153988647
2020,4,153988718
2020,4,153988750
2020,4,153988771
2020,4,153988936
2020,3,153991376
2020,4,153991461
2020,4,153991523
2020,4,153991524
2020,4,153991568
2020,4,153991676
2020,4,153989489
2020,4,153989488
2020,4,153989579
2020,4,153989568
2020,4,153991911
2020,4,153991970
2020,4,153991997
2020,4,153989700
2020,1,153989742
2020,4,153992092
2020,4,153990164
2020,4,153992411
2020,4,153990170
2020,4,153990225
2020,4,153992513
2020,4,153990284
2020,4,153990357
2020,2,153992630
2020,4,153990382
2020,4,153992666
2020,4,153992658
2020,4,153992880
2020,1,153990597
2020,3,153990597
2020,4,153993025
2020,4,153990684
2020,4,153993150
2020,4,153993213
2020,4,153990770
2020,4,153990854
2020,4,153990858
2020,4,153993583
2020,4,153993578
2020,4,153991044
2020,4,153993722
2020,4,153991127
2020,4,153991134
2020,1,153991147
2020,1,153993790
2020,4,153993853
2020,4,153993851
2020,4,153993925
2020,4,153993967
2020,4,153993976
2020,3,155407549
2020,3,155407550
2020,4,155407638
2020,4,155396084
2020,4,155396101
2020,4,155396097
2020,3,155405516
2020,4,155393628
2020,4,155393638
2020,4,155393644
2020,4,155393729
2020,2,155393798
2020,4,155405730
2020,4,155393859
2020,4,155405773
2020,4,155405836
2020,4,155405845
2020,4,155393966
2020,3,155393979
2020,1,155394012
2020,4,155406013
2020,4,155394176
2020,4,155406160
2020,4,155394422
2020,4,155406285
2020,4,155406287
2020,4,155394515
2020,4,155394640
2020,4,155406463
2020,4,155394675
2020,4,155406467
2020,4,155406497
2020,4,155394727
2020,3,155406624
2020,4,155406643
2020,4,155406630
2020,4,155406666
2020,4,155394904
2020,4,155395045
2020,4,155395146
2020,4,155407099
2020,4,155407093
2020,4,155395437
2020,4,155395438
2020,4,155407187
2020,4,155395744
2020,4,155395768
2020,3,155407371
