"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2020,8509820,15464,5,2020,"I",,"Y","G","C","2020_05_OR0150400_NIBRS",97423368,0
2020,8545741,15464,6,2020,"I",,"Y","G","C","2020_06_OR0150400_NIBRS",97423415,0
2020,8537348,15464,7,2020,"I",,"Y","G","C","2020_07_OR0150400_NIBRS",97423871,0
2020,8508404,15464,8,2020,"I",,"Y","G","C","2020_08_OR0150400_NIBRS",97423497,0
2020,8549995,15464,9,2020,"I",,"Y","G","C","2020_09_OR0150400_NIBRS",97418842,0
2020,8512169,15464,10,2020,"I",,"Y","G","C","2020_10_OR0150400_NIBRS",97423586,0
2020,8538171,15464,11,2020,"I",,"Y","G","C","2020_11_OR0150400_NIBRS",97423655,0
2020,8503721,15464,12,2020,"I",,"Y","G","C","2020_12_OR0150400_NIBRS",97418939,0
2020,8553665,15421,1,2020,"I",,"Y","G","C","2020_01_OR0090100_NIBRS",97409280,0
2020,8490304,15421,2,2020,"I",,"Y","G","C","2020_02_OR0090100_NIBRS",97413296,0
2020,8519460,15421,3,2020,"I",,"Y","G","C","2020_03_OR0090100_NIBRS",97413315,0
2020,8498861,15421,4,2020,"I",,"Y","G","C","2020_04_OR0090100_NIBRS",97409354,0
2020,8483473,15421,5,2020,"I",,"Y","G","C","2020_05_OR0090100_NIBRS",97413338,0
2020,8547068,15421,6,2020,"I",,"Y","G","C","2020_06_OR0090100_NIBRS",97409424,0
2020,8533267,15421,7,2020,"I",,"Y","G","C","2020_07_OR0090100_NIBRS",97409469,0
2020,8546236,15421,8,2020,"I",,"Y","G","C","2020_08_OR0090100_NIBRS",97409478,0
2020,8537792,15421,9,2020,"I",,"Y","G","C","2020_09_OR0090100_NIBRS",95018040,0
2020,8539334,15421,10,2020,"I",,"Y","G","C","2020_10_OR0090100_NIBRS",97413391,0
2020,8549730,15421,11,2020,"I",,"Y","G","C","2020_11_OR0090100_NIBRS",97413436,0
2020,8536023,15421,12,2020,"I",,"Y","G","C","2020_12_OR0090100_NIBRS",97413480,0
2020,8567962,15427,1,2020,"I",,"Y","G","C","2020_01_OR0100000_NIBRS",93347156,0
2020,8485511,15427,2,2020,"I",,"Y","G","C","2020_02_OR0100000_NIBRS",93346349,0
2020,8537026,15427,3,2020,"I",,"Y","G","C","2020_03_OR0100000_NIBRS",93347207,0
2020,8490789,15427,4,2020,"I",,"Y","G","C","2020_04_OR0100000_NIBRS",93753519,0
2020,8508123,15427,5,2020,"I",,"Y","G","C","2020_05_OR0100000_NIBRS",93347288,0
2020,8480543,15427,6,2020,"I",,"Y","G","C","2020_06_OR0100000_NIBRS",93750444,0
2020,8562609,15427,7,2020,"I",,"Y","G","C","2020_07_OR0100000_NIBRS",93347492,0
2020,8482262,15427,8,2020,"I",,"Y","G","C","2020_08_OR0100000_NIBRS",93352131,0
2020,8531231,15427,9,2020,"I",,"Y","G","C","2020_09_OR0100000_NIBRS",93347616,0
2020,8515560,15427,10,2020,"I",,"Y","G","C","2020_10_OR0100000_NIBRS",93352164,0
2020,8546587,15427,11,2020,"I",,"Y","G","C","2020_11_OR0100000_NIBRS",93352182,0
2020,8513940,15427,12,2020,"I",,"Y","G","C","2020_12_OR0100000_NIBRS",93347631,0
2020,8499194,15615,1,2020,"I",,"Y","G","C","2020_01_OR0340300_NIBRS",97426770,0
2020,8519848,15615,2,2020,"I",,"Y","G","C","2020_02_OR0340300_NIBRS",97426829,0
2020,8519879,15615,3,2020,"I",,"Y","G","C","2020_03_OR0340300_NIBRS",97426847,0
2020,8487421,15615,4,2020,"I",,"Y","G","C","2020_04_OR0340300_NIBRS",97426879,0
2020,8514841,15615,5,2020,"I",,"Y","G","C","2020_05_OR0340300_NIBRS",97426901,0
2020,8519961,15615,6,2020,"I",,"Y","G","C","2020_06_OR0340300_NIBRS",97421296,0
2020,8488975,15615,7,2020,"I",,"Y","G","C","2020_07_OR0340300_NIBRS",97421325,0
2020,8554237,15615,8,2020,"I",,"Y","G","C","2020_08_OR0340300_NIBRS",97426981,0
2020,8500211,15615,9,2020,"I",,"Y","G","C","2020_09_OR0340300_NIBRS",97427008,0
2020,8539552,15615,10,2020,"I",,"Y","G","C","2020_10_OR0340300_NIBRS",97421369,0
2020,8500265,15615,11,2020,"I",,"Y","G","C","2020_11_OR0340300_NIBRS",97421408,0
2020,8484936,15615,12,2020,"I",,"Y","G","C","2020_12_OR0340300_NIBRS",97427141,0
2020,8559366,15554,1,2020,"I",,"Y","G","C","2020_01_OR0260100_NIBRS",97424275,0
2020,8487580,15554,2,2020,"I",,"Y","G","C","2020_02_OR0260100_NIBRS",95029078,0
2020,8535331,15554,3,2020,"I",,"Y","G","C","2020_03_OR0260100_NIBRS",97424334,0
2020,8545690,15554,4,2020,"I",,"Y","G","C","2020_04_OR0260100_NIBRS",97419375,0
2020,8535389,15554,5,2020,"I",,"Y","G","C","2020_05_OR0260100_NIBRS",97419419,0
2020,8504740,15554,6,2020,"I",,"Y","G","C","2020_06_OR0260100_NIBRS",95029209,0
2020,8549157,15554,7,2020,"I",,"Y","G","C","2020_07_OR0260100_NIBRS",95033149,0
2020,8551123,15554,8,2020,"I",,"Y","G","C","2020_08_OR0260100_NIBRS",97419465,0
2020,8507155,15554,9,2020,"I",,"Y","G","C","2020_09_OR0260100_NIBRS",97419521,0
2020,8531355,15554,10,2020,"I",,"Y","G","C","2020_10_OR0260100_NIBRS",97419579,0
2020,8538172,15554,11,2020,"I",,"Y","G","C","2020_11_OR0260100_NIBRS",97424639,0
2020,8501926,15554,12,2020,"I",,"Y","G","C","2020_12_OR0260100_NIBRS",97419669,0
2020,8548780,15575,1,2020,"I",,"Y","G","C","2020_01_OR0290300_NIBRS",87367334,0
2020,8519846,15575,2,2020,"I",,"Y","G","C","2020_02_OR0290300_NIBRS",78978997,0
2020,8559227,15575,3,2020,"I",,"Y","G","C","2020_03_OR0290300_NIBRS",78979026,0
2020,8552241,15575,4,2020,"I",,"Y","G","C","2020_04_OR0290300_NIBRS",78899860,0
2020,8511537,15575,5,2020,"I",,"Y","G","C","2020_05_OR0290300_NIBRS",78961803,0
2020,8497806,15575,6,2020,"I",,"Y","G","C","2020_06_OR0290300_NIBRS",78979089,0
2020,8492457,15575,7,2020,"I",,"Y","G","C","2020_07_OR0290300_NIBRS",82625590,0
2020,8569674,15575,8,2020,"I",,"Y","G","C","2020_08_OR0290300_NIBRS",82627974,0
2020,8539524,15575,9,2020,"I",,"Y","G","C","2020_09_OR0290300_NIBRS",87367338,0
2020,8532665,15575,10,2020,"I",,"Y","G","C","2020_10_OR0290300_NIBRS",87362753,0
2020,8538068,15575,11,2020,"I",,"Y","G","C","2020_11_OR0290300_NIBRS",89979632,0
2020,8527789,15575,12,2020,"I",,"Y","G","C","2020_12_OR0290300_NIBRS",93769261,0
2020,8503023,15417,1,2020,"U",,"Y","G","C","2020_01_OR0080300_NIBRS",,0
2020,8568415,15417,2,2020,"U",,"Y","G","C","2020_02_OR0080300_NIBRS",,0
2020,8558094,15417,3,2020,"U",,"Y","G","C","2020_03_OR0080300_NIBRS",,0
2020,8480890,15417,4,2020,"U",,"Y","G","C","2020_04_OR0080300_NIBRS",,0
2020,8501618,15417,5,2020,"U",,"Y","G","C","2020_05_OR0080300_NIBRS",,0
2020,8561630,15417,6,2020,"U",,"Y","G","C","2020_06_OR0080300_NIBRS",,0
2020,8552731,15417,7,2020,"U",,"Y","G","C","2020_07_OR0080300_NIBRS",,0
2020,8534071,15417,8,2020,"U",,"Y","G","C","2020_08_OR0080300_NIBRS",,0
2020,8573029,15417,9,2020,"U",,"Y","G","C","2020_09_OR0080300_NIBRS",,0
2020,8522581,15417,10,2020,"U",,"Y","G","C","2020_10_OR0080300_NIBRS",,0
2020,8532933,15417,11,2020,"U",,"Y","G","C","2020_11_OR0080300_NIBRS",,0
2020,8505540,15417,12,2020,"U",,"Y","G","C","2020_12_OR0080300_NIBRS",,0
2020,8557047,15637,1,2020,"I",,"Y","G","C","2020_01_OR0360800_NIBRS",78901045,0
2020,8521943,15637,2,2020,"I",,"Y","G","C","2020_02_OR0360800_NIBRS",78903044,0
2020,8541095,15637,3,2020,"I",,"Y","G","C","2020_03_OR0360800_NIBRS",78763355,0
2020,8528897,15637,4,2020,"I",,"Y","G","C","2020_04_OR0360800_NIBRS",78903066,0
2020,8518602,15637,5,2020,"I",,"Y","G","C","2020_05_OR0360800_NIBRS",79679674,0
2020,8532339,15637,6,2020,"I",,"Y","G","C","2020_06_OR0360800_NIBRS",84744371,0
2020,8499978,15637,7,2020,"I",,"Y","G","C","2020_07_OR0360800_NIBRS",79682185,0
2020,8498292,15637,8,2020,"I",,"Y","G","C","2020_08_OR0360800_NIBRS",84739792,0
2020,8536513,15637,9,2020,"I",,"Y","G","C","2020_09_OR0360800_NIBRS",84744424,0
2020,8536547,15637,10,2020,"I",,"Y","G","C","2020_10_OR0360800_NIBRS",97417429,0
2020,8515904,15637,11,2020,"I",,"Y","G","C","2020_11_OR0360800_NIBRS",91484950,0
2020,8506778,15637,12,2020,"I",,"Y","G","C","2020_12_OR0360800_NIBRS",97417442,0
2020,8499193,15501,1,2020,"I",,"Y","G","C","2020_01_OR0200700_NIBRS",78894608,0
2020,8499217,15501,2,2020,"I",,"Y","G","C","2020_02_OR0200700_NIBRS",78959483,0
2020,8547388,15501,3,2020,"I",,"Y","G","C","2020_03_OR0200700_NIBRS",78894635,0
2020,8504432,15501,4,2020,"I",,"Y","G","C","2020_04_OR0200700_NIBRS",78959486,0
2020,8494172,15501,5,2020,"U",,"Y","G","C","2020_05_OR0200700_NIBRS",,0
2020,8511564,15501,6,2020,"U",,"Y","G","C","2020_06_OR0200700_NIBRS",,0
2020,8508180,15501,7,2020,"U",,"Y","G","C","2020_07_OR0200700_NIBRS",,0
2020,8540614,15501,8,2020,"U",,"Y","G","C","2020_08_OR0200700_NIBRS",,0
2020,8517408,15501,9,2020,"U",,"Y","G","C","2020_09_OR0200700_NIBRS",,0
2020,8544356,15449,6,2020,"I",,"Y","G","C","2020_06_OR012SP00_NIBRS",89970967,0
2020,8540998,15449,7,2020,"I",,"Y","G","C","2020_07_OR012SP00_NIBRS",89970925,0
2020,8489438,15449,8,2020,"I",,"Y","G","C","2020_08_OR012SP00_NIBRS",95017717,0
2020,8503760,15449,9,2020,"I",,"Y","G","C","2020_09_OR012SP00_NIBRS",91481835,0
2020,8536415,15449,10,2020,"I",,"Y","G","C","2020_10_OR012SP00_NIBRS",95022441,0
2020,8543183,15449,11,2020,"I",,"Y","G","C","2020_11_OR012SP00_NIBRS",95022452,0
2020,8553488,15449,12,2020,"I",,"Y","G","C","2020_12_OR012SP00_NIBRS",95017729,0
2020,8524885,25282,1,2020,"Z",,"Y","G","C","2020_01_OR0090600_NIBRS",78490770,0
2020,8540263,25282,2,2020,"I",,"Y","G","C","2020_02_OR0090600_NIBRS",79095420,0
2020,8553952,25282,3,2020,"Z",,"Y","G","C","2020_03_OR0090600_NIBRS",79097022,0
2020,8477301,25282,4,2020,"Z",,"Y","G","C","2020_04_OR0090600_NIBRS",79097027,0
2020,8560999,25282,5,2020,"Z",,"Y","G","C","2020_05_OR0090600_NIBRS",79095435,0
2020,8543735,25282,6,2020,"Z",,"Y","G","C","2020_06_OR0090600_NIBRS",79095459,0
2020,8487320,25282,7,2020,"Z",,"Y","G","C","2020_07_OR0090600_NIBRS",82632140,0
2020,8520790,25282,8,2020,"Z",,"Y","G","C","2020_08_OR0090600_NIBRS",82629274,0
2020,8536066,25282,9,2020,"Z",,"Y","G","C","2020_09_OR0090600_NIBRS",84744925,0
2020,8524120,25282,10,2020,"Z",,"Y","G","C","2020_10_OR0090600_NIBRS",87363250,0
2020,8518890,25282,11,2020,"Z",,"Y","G","C","2020_11_OR0090600_NIBRS",89980258,0
2020,8572814,25282,12,2020,"Z",,"Y","G","C","2020_12_OR0090600_NIBRS",91485401,0
2020,8504578,15560,1,2020,"I",,"Y","G","C","2020_01_OR026140X_NIBRS",78529272,0
2020,8514959,15560,2,2020,"I",,"Y","G","C","2020_02_OR026140X_NIBRS",78529257,0
2020,8487601,15560,3,2020,"Z",,"Y","G","C","2020_03_OR026140X_NIBRS",79111803,0
2020,8559428,15560,4,2020,"Z",,"Y","G","C","2020_04_OR026140X_NIBRS",79109787,0
2020,8556100,15560,5,2020,"Z",,"Y","G","C","2020_05_OR026140X_NIBRS",79109794,0
2020,8535417,15560,6,2020,"Z",,"Y","G","C","2020_06_OR026140X_NIBRS",79109803,0
2020,8508378,15560,7,2020,"Z",,"Y","G","C","2020_07_OR026140X_NIBRS",82632200,0
2020,8531964,15560,8,2020,"Z",,"Y","G","C","2020_08_OR026140X_NIBRS",82632213,0
2020,8505345,15560,9,2020,"Z",,"Y","G","C","2020_09_OR026140X_NIBRS",84745004,0
2020,8544971,15560,10,2020,"Z",,"Y","G","C","2020_10_OR026140X_NIBRS",87367842,0
2020,8565404,15560,11,2020,"Z",,"Y","G","C","2020_11_OR026140X_NIBRS",89983900,0
2020,8526027,15560,12,2020,"Z",,"Y","G","C","2020_12_OR026140X_NIBRS",91485843,0
2020,8509496,15599,1,2020,"I",,"Y","G","C","2020_01_OR031SP00_NIBRS",78980080,0
2020,8516435,15599,2,2020,"I",,"Y","G","C","2020_02_OR031SP00_NIBRS",89979885,0
2020,8501126,15599,3,2020,"I",,"Y","G","C","2020_03_OR031SP00_NIBRS",82628650,0
2020,8506204,15599,4,2020,"I",,"Y","G","C","2020_04_OR031SP00_NIBRS",79104479,0
2020,8519942,15599,5,2020,"I",,"Y","G","C","2020_05_OR031SP00_NIBRS",89983519,0
2020,8480544,15599,6,2020,"I",,"Y","G","C","2020_06_OR031SP00_NIBRS",85706630,0
2020,8535210,15599,7,2020,"I",,"Y","G","C","2020_07_OR031SP00_NIBRS",85702797,0
2020,8572815,15599,8,2020,"I",,"Y","G","C","2020_08_OR031SP00_NIBRS",97416211,0
2020,8570520,15599,9,2020,"I",,"Y","G","C","2020_09_OR031SP00_NIBRS",91487669,0
2020,8496724,15599,10,2020,"I",,"Y","G","C","2020_10_OR031SP00_NIBRS",91484504,0
2020,8563524,15599,11,2020,"I",,"Y","G","C","2020_11_OR031SP00_NIBRS",95019949,0
2020,8572180,15599,12,2020,"I",,"Y","G","C","2020_12_OR031SP00_NIBRS",97416853,0
2020,8519594,15458,1,2020,"Z",,"Y","G","C","2020_01_OR014030X_NIBRS",78486129,0
2020,8509316,15458,2,2020,"Z",,"Y","G","C","2020_02_OR014030X_NIBRS",79111743,0
2020,8543634,15458,3,2020,"Z",,"Y","G","C","2020_03_OR014030X_NIBRS",79109735,0
2020,8488677,15458,4,2020,"Z",,"Y","G","C","2020_04_OR014030X_NIBRS",79111757,0
2020,8500958,15458,5,2020,"Z",,"Y","G","C","2020_05_OR014030X_NIBRS",79109748,0
2020,8530051,15458,6,2020,"Z",,"Y","G","C","2020_06_OR014030X_NIBRS",79111776,0
2020,8507945,15458,7,2020,"Z",,"Y","G","C","2020_07_OR014030X_NIBRS",82632167,0
2020,8488788,15458,8,2020,"Z",,"Y","G","C","2020_08_OR014030X_NIBRS",82629300,0
2020,8537916,15458,9,2020,"Z",,"Y","G","C","2020_09_OR014030X_NIBRS",84740162,0
2020,8563401,15458,10,2020,"Z",,"Y","G","C","2020_10_OR014030X_NIBRS",87363301,0
2020,8522282,15458,11,2020,"Z",,"Y","G","C","2020_11_OR014030X_NIBRS",89983866,0
2020,8546485,15458,12,2020,"Z",,"Y","G","C","2020_12_OR014030X_NIBRS",91485561,0
2020,8506719,15506,1,2020,"I",,"Y","G","C","2020_01_OR020SP00_NIBRS",89977685,0
2020,8503266,15506,2,2020,"I",,"Y","G","C","2020_02_OR020SP00_NIBRS",89975859,0
2020,8521975,15506,3,2020,"I",,"Y","G","C","2020_03_OR020SP00_NIBRS",89977712,0
2020,8491462,15506,4,2020,"I",,"Y","G","C","2020_04_OR020SP00_NIBRS",91481122,0
2020,8561809,15506,5,2020,"I",,"Y","G","C","2020_05_OR020SP00_NIBRS",97414495,0
2020,8518633,15506,6,2020,"I",,"Y","G","C","2020_06_OR020SP00_NIBRS",89975998,0
2020,8481145,15506,7,2020,"I",,"Y","G","C","2020_07_OR020SP00_NIBRS",93347265,0
2020,8556606,15506,8,2020,"I",,"Y","G","C","2020_08_OR020SP00_NIBRS",95018431,0
2020,8522665,15506,9,2020,"I",,"Y","G","C","2020_09_OR020SP00_NIBRS",95023083,0
2020,8517046,15506,10,2020,"I",,"Y","G","C","2020_10_OR020SP00_NIBRS",97410396,0
2020,8521300,15506,11,2020,"I",,"Y","G","C","2020_11_OR020SP00_NIBRS",95023108,0
2020,8491868,15506,12,2020,"I",,"Y","G","C","2020_12_OR020SP00_NIBRS",97410474,0
2020,8530345,15640,1,2020,"Z",,"Y","G","C","2020_01_OR036110X_NIBRS",78490823,0
2020,8549022,15640,2,2020,"I",,"Y","G","C","2020_02_OR036110X_NIBRS",78626194,0
2020,8557909,15640,3,2020,"Z",,"Y","G","C","2020_03_OR036110X_NIBRS",79106083,0
2020,8511724,15640,4,2020,"Z",,"Y","G","C","2020_04_OR036110X_NIBRS",79106089,0
2020,8564750,15640,5,2020,"Z",,"Y","G","C","2020_05_OR036110X_NIBRS",79109003,0
2020,8569842,15640,6,2020,"Z",,"Y","G","C","2020_06_OR036110X_NIBRS",79106112,0
2020,8549158,15640,7,2020,"Z",,"Y","G","C","2020_07_OR036110X_NIBRS",82632219,0
2020,8562837,15640,8,2020,"Z",,"Y","G","C","2020_08_OR036110X_NIBRS",82629347,0
2020,8549996,15640,9,2020,"Z",,"Y","G","C","2020_09_OR036110X_NIBRS",84740252,0
2020,8510665,15640,10,2020,"Z",,"Y","G","C","2020_10_OR036110X_NIBRS",87363413,0
2020,8534713,15640,11,2020,"Z",,"Y","G","C","2020_11_OR036110X_NIBRS",89980318,0
2020,8503723,15640,12,2020,"Z",,"Y","G","C","2020_12_OR036110X_NIBRS",91488883,0
2020,8504579,15598,1,2020,"U",,"Y","G","C","2020_01_OR031050X_NIBRS",,0
2020,8490940,15598,2,2020,"U",,"Y","G","C","2020_02_OR031050X_NIBRS",,0
2020,8511692,15598,3,2020,"U",,"Y","G","C","2020_03_OR031050X_NIBRS",,0
2020,8480684,15598,4,2020,"U",,"Y","G","C","2020_04_OR031050X_NIBRS",,0
2020,8480708,15598,5,2020,"U",,"Y","G","C","2020_05_OR031050X_NIBRS",,0
2020,8491048,15598,6,2020,"U",,"Y","G","C","2020_06_OR031050X_NIBRS",,0
2020,8506465,15598,7,2020,"U",,"Y","G","C","2020_07_OR031050X_NIBRS",,0
2020,8520174,15598,8,2020,"U",,"Y","G","C","2020_08_OR031050X_NIBRS",,0
2020,8508726,15598,9,2020,"U",,"Y","G","C","2020_09_OR031050X_NIBRS",,0
2020,8543039,15598,10,2020,"U",,"Y","G","C","2020_10_OR031050X_NIBRS",,0
2020,8483272,15598,11,2020,"U",,"Y","G","C","2020_11_OR031050X_NIBRS",,0
2020,8553374,15598,12,2020,"U",,"Y","G","C","2020_12_OR031050X_NIBRS",,0
2020,8509097,15418,1,2020,"U",,"Y","G","C","2020_01_OR008040X_NIBRS",,0
2020,8531704,15418,2,2020,"U",,"Y","G","C","2020_02_OR008040X_NIBRS",,0
2020,8477057,15418,3,2020,"U",,"Y","G","C","2020_03_OR008040X_NIBRS",,0
2020,8529821,15418,4,2020,"U",,"Y","G","C","2020_04_OR008040X_NIBRS",,0
2020,8495507,15418,5,2020,"U",,"Y","G","C","2020_05_OR008040X_NIBRS",,0
2020,8546083,15578,3,2020,"U",,"Y","G","C","2020_03_OR029070X_NIBRS",,0
2020,8556502,15578,4,2020,"U",,"Y","G","C","2020_04_OR029070X_NIBRS",,0
2020,8481096,15578,5,2020,"U",,"Y","G","C","2020_05_OR029070X_NIBRS",,0
2020,8482877,15578,6,2020,"U",,"Y","G","C","2020_06_OR029070X_NIBRS",,0
2020,8567474,15578,7,2020,"U",,"Y","G","C","2020_07_OR029070X_NIBRS",,0
2020,8568923,15578,8,2020,"U",,"Y","G","C","2020_08_OR029070X_NIBRS",,0
2020,8505571,15578,9,2020,"U",,"Y","G","C","2020_09_OR029070X_NIBRS",,0
2020,8570903,15578,10,2020,"U",,"Y","G","C","2020_10_OR029070X_NIBRS",,0
2020,8488024,15578,11,2020,"U",,"Y","G","C","2020_11_OR029070X_NIBRS",,0
2020,8521325,15578,12,2020,"U",,"Y","G","C","2020_12_OR029070X_NIBRS",,0
2020,8526701,15604,1,2020,"U",,"Y","G","C","2020_01_OR032040X_NIBRS",,0
2020,8538508,15604,2,2020,"U",,"Y","G","C","2020_02_OR032040X_NIBRS",,0
2020,8509554,15604,3,2020,"U",,"Y","G","C","2020_03_OR032040X_NIBRS",,0
2020,8506205,15604,4,2020,"U",,"Y","G","C","2020_04_OR032040X_NIBRS",,0
2020,8504460,15604,5,2020,"U",,"Y","G","C","2020_05_OR032040X_NIBRS",,0
2020,8504497,15604,6,2020,"U",,"Y","G","C","2020_06_OR032040X_NIBRS",,0
2020,8502780,15604,7,2020,"U",,"Y","G","C","2020_07_OR032040X_NIBRS",,0
2020,8511629,15604,8,2020,"U",,"Y","G","C","2020_08_OR032040X_NIBRS",,0
2020,8563473,15604,9,2020,"U",,"Y","G","C","2020_09_OR032040X_NIBRS",,0
2020,8546556,15604,10,2020,"U",,"Y","G","C","2020_10_OR032040X_NIBRS",,0
2020,8525900,15604,11,2020,"U",,"Y","G","C","2020_11_OR032040X_NIBRS",,0
2020,8568688,15604,12,2020,"U",,"Y","G","C","2020_12_OR032040X_NIBRS",,0
2020,8535138,15418,6,2020,"U",,"Y","G","C","2020_06_OR008040X_NIBRS",,0
2020,8516146,15418,7,2020,"U",,"Y","G","C","2020_07_OR008040X_NIBRS",,0
2020,8556609,15418,8,2020,"U",,"Y","G","C","2020_08_OR008040X_NIBRS",,0
2020,8511815,15418,9,2020,"U",,"Y","G","C","2020_09_OR008040X_NIBRS",,0
2020,8488116,15418,10,2020,"U",,"Y","G","C","2020_10_OR008040X_NIBRS",,0
2020,8541317,15418,11,2020,"U",,"Y","G","C","2020_11_OR008040X_NIBRS",,0
2020,8524037,15418,12,2020,"U",,"Y","G","C","2020_12_OR008040X_NIBRS",,0
2020,8483833,15446,3,2020,"I",,"Y","G","C","2020_03_OR0120200_NIBRS",78953652,0
2020,8483854,15446,4,2020,"I",,"Y","G","C","2020_04_OR0120200_NIBRS",78951423,0
2020,8526843,15446,5,2020,"I",,"Y","G","C","2020_05_OR0120200_NIBRS",78953698,0
2020,8564572,15446,6,2020,"I",,"Y","G","C","2020_06_OR0120200_NIBRS",78970604,0
2020,8526896,15446,7,2020,"I",,"Y","G","C","2020_07_OR0120200_NIBRS",82620268,0
2020,8561286,15446,8,2020,"I",,"Y","G","C","2020_08_OR0120200_NIBRS",82622741,0
2020,8548392,15446,9,2020,"I",,"Y","G","C","2020_09_OR0120200_NIBRS",85701915,0
2020,8570546,15446,10,2020,"U",,"Y","G","C","2020_10_OR0120200_NIBRS",,0
2020,8546588,15446,11,2020,"U",,"Y","G","C","2020_11_OR0120200_NIBRS",,0
2020,8541587,15446,12,2020,"U",,"Y","G","C","2020_12_OR0120200_NIBRS",,0
2020,8523204,15382,1,2020,"I",,"Y","G","C","2020_01_OR0040200_NIBRS",78475898,0
2020,8514769,15382,2,2020,"Z",,"Y","G","C","2020_02_OR0040200_NIBRS",78535706,0
2020,8497705,15382,3,2020,"I",,"Y","G","C","2020_03_OR0040200_NIBRS",78891062,0
2020,8561189,15382,4,2020,"I",,"Y","G","C","2020_04_OR0040200_NIBRS",78952525,0
2020,8504459,15382,5,2020,"I",,"Y","G","C","2020_05_OR0040200_NIBRS",78952530,0
2020,8548917,15382,6,2020,"I",,"Y","G","C","2020_06_OR0040200_NIBRS",79096655,0
2020,8533632,15382,7,2020,"U",,"Y","G","C","2020_07_OR0040200_NIBRS",,0
2020,8490890,15382,8,2020,"I",,"Y","G","C","2020_08_OR0040200_NIBRS",82591539,0
2020,8507048,15382,9,2020,"I",,"Y","G","C","2020_09_OR0040200_NIBRS",84733850,0
2020,8483154,15382,10,2020,"Z",,"Y","G","C","2020_10_OR0040200_NIBRS",89972560,0
2020,8496753,15382,11,2020,"I",,"Y","G","C","2020_11_OR0040200_NIBRS",89969901,0
2020,8507132,15382,12,2020,"I",,"Y","G","C","2020_12_OR0040200_NIBRS",91479188,0
2020,8482089,15626,1,2020,"U",,"Y","G","C","2020_01_OR0350000_NIBRS",,0
2020,8490734,15626,2,2020,"U",,"Y","G","C","2020_02_OR0350000_NIBRS",,0
2020,8552211,15626,3,2020,"U",,"Y","G","C","2020_03_OR0350000_NIBRS",,0
2020,8492380,15626,4,2020,"U",,"Y","G","C","2020_04_OR0350000_NIBRS",,0
2020,8511216,15452,1,2020,"I",,"Y","G","C","2020_01_OR0130200_NIBRS",78893693,0
2020,8569308,15452,2,2020,"I",,"Y","G","C","2020_02_OR0130200_NIBRS",78897799,0
2020,8550578,15452,3,2020,"I",,"Y","G","C","2020_03_OR0130200_NIBRS",78893703,0
2020,8521646,15452,4,2020,"I",,"Y","G","C","2020_04_OR0130200_NIBRS",78897848,0
2020,8485372,15452,5,2020,"I",,"Y","G","C","2020_05_OR0130200_NIBRS",79095788,0
2020,8519735,15452,6,2020,"I",,"Y","G","C","2020_06_OR0130200_NIBRS",79097523,0
2020,8512843,15452,7,2020,"I",,"Y","G","C","2020_07_OR0130200_NIBRS",82620278,0
2020,8506097,15452,8,2020,"I",,"Y","G","C","2020_08_OR0130200_NIBRS",84734867,0
2020,8560112,15452,9,2020,"I",,"Y","G","C","2020_09_OR0130200_NIBRS",91481889,0
2020,8536080,15452,10,2020,"I",,"Y","G","C","2020_10_OR0130200_NIBRS",91481899,0
2020,8573317,15452,11,2020,"I",,"Y","G","C","2020_11_OR0130200_NIBRS",91481903,0
2020,8508590,15452,12,2020,"U",,"Y","G","C","2020_12_OR0130200_NIBRS",,0
2020,8540433,15587,1,2020,"I",,"Y","G","C","2020_01_OR0300700_NIBRS",79101547,0
2020,8511450,15587,2,2020,"I",,"Y","G","C","2020_02_OR0300700_NIBRS",95024330,0
2020,8569534,15587,3,2020,"I",,"Y","G","C","2020_03_OR0300700_NIBRS",79104120,0
2020,8492379,15587,4,2020,"I",,"Y","G","C","2020_04_OR0300700_NIBRS",95019818,0
2020,8494173,15587,5,2020,"I",,"Y","G","C","2020_05_OR0300700_NIBRS",79104169,0
2020,8506256,15587,6,2020,"I",,"Y","G","C","2020_06_OR0300700_NIBRS",79104182,0
2020,8538656,15587,7,2020,"I",,"Y","G","C","2020_07_OR0300700_NIBRS",95019834,0
2020,8566963,15587,8,2020,"I",,"Y","G","C","2020_08_OR0300700_NIBRS",95019850,0
2020,8571486,15587,9,2020,"I",,"Y","G","C","2020_09_OR0300700_NIBRS",95019864,0
2020,8568624,15587,10,2020,"I",,"Y","G","C","2020_10_OR0300700_NIBRS",95024394,0
2020,8544894,15587,11,2020,"I",,"Y","G","C","2020_11_OR0300700_NIBRS",95024396,0
2020,8541589,15587,12,2020,"I",,"Y","G","C","2020_12_OR0300700_NIBRS",95019923,0
2020,8498985,15425,1,2020,"I",,"Y","G","C","2020_01_OR0090500_NIBRS",78519026,0
2020,8507807,15425,2,2020,"I",,"Y","G","C","2020_02_OR0090500_NIBRS",97413091,0
2020,8562298,15425,3,2020,"I",,"Y","G","C","2020_03_OR0090500_NIBRS",78896636,0
2020,8511302,15425,4,2020,"I",,"Y","G","C","2020_04_OR0090500_NIBRS",78951068,0
