year,state,STATE,county,County,fips,GEOID,total_pop,tHH,tfHH_18,tfHH_65,HH_inc,clf,clf_ue
,,,,,,,,,,,,,
2019,TX,Texas,DUVAL ,Duval ,48131,05000US48131,11268,3511,1331,799,41186,4779,465
,,,,,,,,,,,,,
2019,TX,Texas,EASTLAND ,Eastland ,48133,05000US48133,18273,6492,1322,1453,37276,7388,357
,,,,,,,,,,,,,
2019,TX,Texas,ECTOR ,Ector ,48135,05000US48135,160579,52530,20966,6545,62973,79806,4846
,,,,,,,,,,,,,
2019,TX,Texas,EDWARDS ,Edwards ,48137,05000US48137,1918,789,104,227,40766,868,0
,,,,,,,,,,,,,
2019,TX,Texas,ELLIS ,Ellis ,48139,05000US48139,173772,57307,23012,9931,76871,88379,3007
,,,,,,,,,,,,,
2019,TX,Texas,EL PASO ,El Paso ,48141,05000US48141,836062,268310,106562,46712,46871,375063,22773
,,,,,,,,,,,,,
2019,TX,Texas,ERATH ,Erath ,48143,05000US48143,41841,13595,3926,2217,52742,20819,743
,,,,,,,,,,,,,
2019,TX,Texas,FALLS ,Falls ,48145,05000US48145,17272,5199,1361,1108,39497,6307,310
,,,,,,,,,,,,,
2019,TX,Texas,FANNIN ,Fannin ,48147,05000US48147,34537,12453,3707,2558,54648,14551,553
,,,,,,,,,,,,,
2019,TX,Texas,FAYETTE ,Fayette ,48149,05000US48149,25141,9135,2437,2430,60189,11645,382
,,,,,,,,,,,,,
2019,TX,Texas,FISHER ,Fisher ,48151,05000US48151,3856,1601,443,274,46146,1787,78
,,,,,,,,,,,,,
2019,TX,Texas,FLOYD ,Floyd ,48153,05000US48153,5803,2271,785,440,50580,2630,131
,,,,,,,,,,,,,
2019,TX,Texas,FOARD ,Foard ,48155,05000US48155,1275,533,135,130,43625,628,58
,,,,,,,,,,,,,
2019,TX,Texas,FORT BEND ,Fort Bend ,48157,05000US48157,765394,237883,110058,42109,97743,386796,19761
,,,,,,,,,,,,,
2019,TX,Texas,FRANKLIN ,Franklin ,48159,05000US48159,10716,3965,978,900,53783,5124,326
,,,,,,,,,,,,,
2019,TX,Texas,FREESTONE ,Freestone ,48161,05000US48161,19714,6758,2149,1414,49471,7356,320
,,,,,,,,,,,,,
2019,TX,Texas,FRIO ,Frio ,48163,05000US48163,19871,4542,1688,1170,46729,7112,478
,,,,,,,,,,,,,
2019,TX,Texas,GAINES ,Gaines ,48165,05000US48165,20706,5812,2650,795,63054,8699,471
,,,,,,,,,,,,,
2019,TX,Texas,GALVESTON ,Galveston ,48167,05000US48167,332885,121438,41590,20292,73330,167437,10423
,,,,,,,,,,,,,
2019,TX,Texas,GARZA ,Garza ,48169,05000US48169,6070,1543,504,347,49627,1991,51
,,,,,,,,,,,,,
2019,TX,Texas,GILLESPIE ,Gillespie ,48171,05000US48171,26459,10694,2408,3124,59155,12627,540
,,,,,,,,,,,,,
2019,TX,Texas,GLASSCOCK ,Glasscock ,48173,05000US48173,1510,403,138,69,78456,738,0
,,,,,,,,,,,,,
2019,TX,Texas,GOLIAD ,Goliad ,48175,05000US48175,7565,2727,761,606,60690,3266,162
,,,,,,,,,,,,,
2019,TX,Texas,GONZALES ,Gonzales ,48177,05000US48177,20731,7364,2739,1567,53577,9119,306
,,,,,,,,,,,,,
2019,TX,Texas,GRAY ,Gray ,48179,05000US48179,22410,7884,2533,1454,47952,9543,527
,,,,,,,,,,,,,
2019,TX,Texas,GRAYSON ,Grayson ,48181,05000US48181,131014,48454,15756,9422,54815,63897,2908
,,,,,,,,,,,,,
2019,TX,Texas,GREGG ,Gregg ,48183,05000US48183,123443,45460,14643,7756,50180,57807,2697
,,,,,,,,,,,,,
2019,TX,Texas,GRIMES ,Grimes ,48185,05000US48185,27984,9011,2949,2048,52913,11337,667
,,,,,,,,,,,,,
2019,TX,Texas,GUADALUPE ,Guadalupe ,48187,05000US48187,158966,54110,21259,9870,74496,77611,2777
,,,,,,,,,,,,,
2019,TX,Texas,HALE ,Hale ,48189,05000US48189,33826,10933,4184,1812,48384,15073,718
,,,,,,,,,,,,,
2019,TX,Texas,HALL ,Hall ,48191,05000US48191,3048,1267,299,242,34673,1380,141
,,,,,,,,,,,,,
2019,TX,Texas,HAMILTON ,Hamilton ,48193,05000US48193,8332,2989,817,773,50825,3480,71
,,,,,,,,,,,,,
2019,TX,Texas,HANSFORD ,Hansford ,48195,05000US48195,5520,1838,726,347,38000,2481,107
,,,,,,,,,,,,,
2019,TX,Texas,HARDEMAN ,Hardeman ,48197,05000US48197,3945,1596,436,341,41859,1843,142
,,,,,,,,,,,,,
2019,TX,Texas,HARDIN ,Hardin ,48199,05000US48199,56765,20626,7036,4093,60339,24954,878
,,,,,,,,,,,,,
2019,TX,Texas,HARRIS ,Harris ,48201,05000US48201,4646630,1605368,606059,219295,61705,2387583,138920
,,,,,,,,,,,,,
2019,TX,Texas,HARRISON ,Harrison ,48203,05000US48203,66580,23292,8278,4642,52220,29528,1594
,,,,,,,,,,,,,
2019,TX,Texas,HARTLEY ,Hartley ,48205,05000US48205,5669,1678,628,314,58298,2018,8
,,,,,,,,,,,,,
2019,TX,Texas,HASKELL ,Haskell ,48207,05000US48207,5726,2146,622,489,40313,2521,308
,,,,,,,,,,,,,
2019,TX,Texas,HAYS ,Hays ,48209,05000US48209,213366,73437,24334,10664,68717,115118,5310
,,,,,,,,,,,,,
2019,TX,Texas,HEMPHILL ,Hemphill ,48211,05000US48211,3994,1298,612,215,70625,1940,98
,,,,,,,,,,,,,
2019,TX,Texas,HENDERSON ,Henderson ,48213,05000US48213,81070,30757,8783,7893,47355,33914,1695
,,,,,,,,,,,,,
2019,TX,Texas,HIDALGO ,Hidalgo ,48215,05000US48215,855176,238345,116974,44858,40014,352489,24392
,,,,,,,,,,,,,
2019,TX,Texas,HILL ,Hill ,48217,05000US48217,35689,12992,4044,2940,53307,16461,1034
,,,,,,,,,,,,,
2019,TX,Texas,HOCKLEY ,Hockley ,48219,05000US48219,23064,7997,2988,1311,48248,11000,826
,,,,,,,,,,,,,
2019,TX,Texas,HOOD ,Hood ,48221,05000US48221,58318,22152,6118,6183,64041,25784,972
,,,,,,,,,,,,,
2019,TX,Texas,HOPKINS ,Hopkins ,48223,05000US48223,36486,13424,4592,2869,52078,17128,726
,,,,,,,,,,,,,
2019,TX,Texas,HOUSTON ,Houston ,48225,05000US48225,22954,8252,2227,2023,37904,8381,154
,,,,,,,,,,,,,
2019,TX,Texas,HOWARD ,Howard ,48227,05000US48227,36349,11064,3768,1512,54208,15378,1075
,,,,,,,,,,,,,
2019,TX,Texas,HUDSPETH ,Hudspeth ,48229,05000US48229,4415,978,296,255,31677,1244,82
,,,,,,,,,,,,,
2019,TX,Texas,HUNT ,Hunt ,48231,05000US48231,94162,33189,10571,6395,54959,43568,2210
,,,,,,,,,,,,,
2019,TX,Texas,HUTCHINSON ,Hutchinson ,48233,05000US48233,21344,6929,2057,1439,52524,9409,629
,,,,,,,,,,,,,
2019,TX,Texas,IRION ,Irion ,48235,05000US48235,1620,682,172,115,47500,705,41
,,,,,,,,,,,,,
2019,TX,Texas,JACK ,Jack ,48237,05000US48237,8852,3168,1110,676,52045,3302,130
,,,,,,,,,,,,,
2019,TX,Texas,JACKSON ,Jackson ,48239,05000US48239,14816,4917,1569,1098,62806,6832,230
,,,,,,,,,,,,,
2019,TX,Texas,JASPER ,Jasper ,48241,05000US48241,35506,12936,3929,2884,44370,14668,1204
,,,,,,,,,,,,,
2019,TX,Texas,JEFF DAVIS ,Jeff Davis ,48243,05000US48243,2241,1054,134,379,53088,797,34
,,,,,,,,,,,,,
2019,TX,Texas,JEFFERSON ,Jefferson ,48245,05000US48245,254340,92988,29826,14658,51248,111559,5467
,,,,,,,,,,,,,
2019,TX,Texas,JIM HOGG ,Jim Hogg ,48247,05000US48247,5231,1626,622,305,33382,2171,231
,,,,,,,,,,,,,
2019,TX,Texas,JIM WELLS ,Jim Wells ,48249,05000US48249,40972,12987,4515,2727,41505,16897,881
,,,,,,,,,,,,,
2019,TX,Texas,JOHNSON ,Johnson ,48251,05000US48251,167212,57310,22040,11020,64359,80800,2862
,,,,,,,,,,,,,
2019,TX,Texas,JONES ,Jones ,48253,05000US48253,19943,5696,1794,1324,50344,5161,167
,,,,,,,,,,,,,
2019,TX,Texas,KARNES ,Karnes ,48255,05000US48255,15545,4282,1156,785,56127,5559,284
,,,,,,,,,,,,,
2019,TX,Texas,KAUFMAN ,Kaufman ,48257,05000US48257,123804,38015,16417,6543,70107,62125,3450
,,,,,,,,,,,,,
2019,TX,Texas,KENDALL ,Kendall ,48259,05000US48259,43769,14253,4942,3546,84747,21454,849
,,,,,,,,,,,,,
2019,TX,Texas,KENEDY ,Kenedy ,48261,05000US48261,568,197,65,81,38021,211,0
,,,,,,,,,,,,,
2019,TX,Texas,KENT ,Kent ,48263,05000US48263,647,273,77,60,44688,274,11
,,,,,,,,,,,,,
2019,TX,Texas,KERR ,Kerr ,48265,05000US48265,51843,21403,5853,5936,55990,23548,1228
,,,,,,,,,,,,,
2019,TX,Texas,KIMBLE ,Kimble ,48267,05000US48267,4373,1783,483,580,43328,2139,88
,,,,,,,,,,,,,
2019,TX,Texas,KING ,King ,48269,05000US48269,237,77,26,10,52083,126,13
,,,,,,,,,,,,,
2019,TX,Texas,KINNEY ,Kinney ,48271,05000US48271,3659,1337,146,285,26738,1236,34
,,,,,,,,,,,,,
2019,TX,Texas,KLEBERG ,Kleberg ,48273,05000US48273,30974,10955,3817,1540,43730,14050,1196
,,,,,,,,,,,,,
2019,TX,Texas,KNOX ,Knox ,48275,05000US48275,3705,1375,397,227,48798,1548,57
,,,,,,,,,,,,,
2019,TX,Texas,LAMAR ,Lamar ,48277,05000US48277,49611,19793,6021,3743,45117,22593,1091
,,,,,,,,,,,,,
2019,TX,Texas,LAMB ,Lamb ,48279,05000US48279,13123,4728,1673,788,45111,5798,207
,,,,,,,,,,,,,
2019,TX,Texas,LAMPASAS ,Lampasas ,48281,05000US48281,20862,7807,2491,1680,60772,9585,634
,,,,,,,,,,,,,
2019,TX,Texas,LA SALLE ,La Salle ,48283,05000US48283,7416,2269,706,421,50151,2779,95
,,,,,,,,,,,,,
2019,TX,Texas,LAVACA ,Lavaca ,48285,05000US48285,20021,7826,2463,1889,54403,9418,299
,,,,,,,,,,,,,
2019,TX,Texas,LEE ,Lee ,48287,05000US48287,17058,6036,1908,1367,54744,8363,210
,,,,,,,,,,,,,
2019,TX,Texas,LEON ,Leon ,48289,05000US48289,17225,6443,1620,1741,43045,6705,443
,,,,,,,,,,,,,
2019,TX,Texas,LIBERTY ,Liberty ,48291,05000US48291,83702,26873,9245,4963,51494,33072,2301
,,,,,,,,,,,,,
2019,TX,Texas,LIMESTONE ,Limestone ,48293,05000US48293,23417,8377,2661,1803,44418,9759,658
,,,,,,,,,,,,,
2019,TX,Texas,LIPSCOMB ,Lipscomb ,48295,05000US48295,3398,1192,452,236,59091,1715,104
,,,,,,,,,,,,,
2019,TX,Texas,LIVE OAK ,Live Oak ,48297,05000US48297,12139,3752,842,908,53848,4614,110
,,,,,,,,,,,,,
2019,TX,Texas,LLANO ,Llano ,48299,05000US48299,21047,8678,1548,3099,53411,8291,609
,,,,,,,,,,,,,
2019,TX,Texas,LOVING ,Loving ,48301,05000US48301,98,30,5,7,83750,33,0
,,,,,,,,,,,,,
2019,TX,Texas,LUBBOCK ,Lubbock ,48303,05000US48303,304808,113488,36473,15485,52429,155599,5900
,,,,,,,,,,,,,
2019,TX,Texas,LYNN ,Lynn ,48305,05000US48305,5830,2154,756,393,43382,2570,172
,,,,,,,,,,,,,
2019,TX,Texas,MCCULLOCH ,McCulloch ,48307,05000US48307,8057,3143,742,803,47707,3819,117
,,,,,,,,,,,,,
2019,TX,Texas,MCLENNAN ,McLennan ,48309,05000US48309,251089,90054,30194,15431,49778,119511,4987
,,,,,,,,,,,,,
2019,TX,Texas,MCMULLEN ,McMullen ,48311,05000US48311,774,270,108,76,62000,329,19
,,,,,,,,,,,,,
2019,TX,Texas,MADISON ,Madison ,48313,05000US48313,14197,4269,1340,871,52664,5053,171
,,,,,,,,,,,,,
2019,TX,Texas,MARION ,Marion ,48315,05000US48315,10017,4715,920,1066,37662,4117,402
,,,,,,,,,,,,,
2019,TX,Texas,MARTIN ,Martin ,48317,05000US48317,5649,1694,637,291,66610,2601,118
,,,,,,,,,,,,,
2019,TX,Texas,MASON ,Mason ,48319,05000US48319,4186,1696,426,445,42276,2140,114
,,,,,,,,,,,,,
2019,TX,Texas,MATAGORDA ,Matagorda ,48321,05000US48321,36774,13848,3891,2526,48913,16564,957
,,,,,,,,,,,,,
2019,TX,Texas,MAVERICK ,Maverick ,48323,05000US48323,58174,16286,8095,3346,39625,23935,2202
,,,,,,,,,,,,,
2019,TX,Texas,MEDINA ,Medina ,48325,05000US48325,50057,15682,5179,3547,62599,22429,761
,,,,,,,,,,,,,
2019,TX,Texas,MENARD ,Menard ,48327,05000US48327,2119,1014,203,238,36395,1097,39
,,,,,,,,,,,,,
2019,TX,Texas,MIDLAND ,Midland ,48329,05000US48329,168167,56998,21365,7215,79421,88084,2878
,,,,,,,,,,,,,
2019,TX,Texas,MILAM ,Milam ,48331,05000US48331,24770,9228,2590,1958,47902,10276,488
,,,,,,,,,,,,,
2019,TX,Texas,MILLS ,Mills ,48333,05000US48333,4889,1790,451,486,49306,1970,31
,,,,,,,,,,,,,
2019,TX,Texas,MITCHELL ,Mitchell ,48335,05000US48335,8523,2382,749,525,51492,2935,140
,,,,,,,,,,,,,
2019,TX,Texas,MONTAGUE ,Montague ,48337,05000US48337,19489,7800,2214,1741,51765,8594,462
,,,,,,,,,,,,,
2019,TX,Texas,MONTGOMERY ,Montgomery ,48339,05000US48339,571949,198649,76592,33723,80902,284265,12076
,,,,,,,,,,,,,
2019,TX,Texas,MOORE ,Moore ,48341,05000US48341,21399,6733,2721,1016,54871,10426,523
,,,,,,,,,,,,,
2019,TX,Texas,MORRIS ,Morris ,48343,05000US48343,12373,5117,1556,1000,41359,5420,428
,,,,,,,,,,,,,
2019,TX,Texas,MOTLEY ,Motley ,48345,05000US48345,1252,489,149,159,43859,612,38
,,,,,,,,,,,,,
2019,TX,Texas,NACOGDOCHES ,Nacogdoches ,48347,05000US48347,65339,23757,7649,3852,44847,30497,2663
,,,,,,,,,,,,,
2019,TX,Texas,NAVARRO ,Navarro ,48349,05000US48349,48995,17338,5867,3554,48529,22738,1653
,,,,,,,,,,,,,
2019,TX,Texas,NEWTON ,Newton ,48351,05000US48351,13914,5315,1695,1374,40101,5759,603
,,,,,,,,,,,,,
2019,TX,Texas,NOLAN ,Nolan ,48353,05000US48353,14904,5407,1774,1063,45537,6739,460
,,,,,,,,,,,,,
2019,TX,Texas,NUECES ,Nueces ,48355,05000US48355,361540,129451,43796,22991,55919,175046,9995
,,,,,,,,,,,,,
2019,TX,Texas,OCHILTREE ,Ochiltree ,48357,05000US48357,10131,3483,1495,469,50464,4923,278
,,,,,,,,,,,,,
2019,TX,Texas,OLDHAM ,Oldham ,48359,05000US48359,2094,594,190,114,64545,954,13
,,,,,,,,,,,,,
2019,TX,Texas,ORANGE ,Orange ,48361,05000US48361,84069,31694,10658,5659,59399,39653,1979
,,,,,,,,,,,,,
2019,TX,Texas,PALO PINTO ,Palo Pinto ,48363,05000US48363,28540,10255,2807,2276,50154,12702,939
,,,,,,,,,,,,,
2019,TX,Texas,PANOLA ,Panola ,48365,05000US48365,23327,8637,2793,1979,52982,10044,497
,,,,,,,,,,,,,
2019,TX,Texas,PARKER ,Parker ,48367,05000US48367,133811,44263,15168,8813,77503,65485,3090
,,,,,,,,,,,,,
2019,TX,Texas,PARMER ,Parmer ,48369,05000US48369,9718,3203,1101,542,55359,4458,84
,,,,,,,,,,,,,
2019,TX,Texas,PECOS ,Pecos ,48371,05000US48371,15815,4656,1539,883,52397,6275,153
,,,,,,,,,,,,,
2019,TX,Texas,POLK ,Polk ,48373,05000US48373,48913,18033,5341,4132,49279,20381,1512
,,,,,,,,,,,,,
2019,TX,Texas,POTTER ,Potter ,48375,05000US48375,119674,44380,15674,5787,42528,53614,1848
,,,,,,,,,,,,,
2019,TX,Texas,PRESIDIO ,Presidio ,48377,05000US48377,6975,2543,486,443,25098,2755,295
,,,,,,,,,,,,,
2019,TX,Texas,RAINS ,Rains ,48379,05000US48379,11766,4330,1259,1125,51579,5214,212
,,,,,,,,,,,,,
2019,TX,Texas,RANDALL ,Randall ,48381,05000US48381,134026,49389,16211,8228,68261,72741,2510
,,,,,,,,,,,,,
2019,TX,Texas,REAGAN ,Reagan ,48383,05000US48383,3766,1084,460,144,74868,1770,101
,,,,,,,,,,,,,
2019,TX,Texas,REAL ,Real ,48385,05000US48385,3408,1126,198,392,35862,1141,16
,,,,,,,,,,,,,
2019,TX,Texas,RED RIVER ,Red River ,48387,05000US48387,12171,4963,1209,1113,39142,5362,350
,,,,,,,,,,,,,
2019,TX,Texas,REEVES ,Reeves ,48389,05000US48389,15492,3518,1204,760,53311,6496,583
,,,,,,,,,,,,,
2019,TX,Texas,REFUGIO ,Refugio ,48391,05000US48391,7145,2547,755,655,50076,2974,204
,,,,,,,,,,,,,
2019,TX,Texas,ROBERTS ,Roberts ,48393,05000US48393,805,301,82,92,68750,364,7
,,,,,,,,,,,,,
2019,TX,Texas,ROBERTSON ,Robertson ,48395,05000US48395,16990,6444,2091,1447,52928,7913,528
,,,,,,,,,,,,,
2019,TX,Texas,ROCKWALL ,Rockwall ,48397,05000US48397,97175,33032,13954,5605,100920,50230,1939
,,,,,,,,,,,,,
2019,TX,Texas,RUNNELS ,Runnels ,48399,05000US48399,10277,3896,1115,881,44940,4552,114
,,,,,,,,,,,,,
2019,TX,Texas,RUSK ,Rusk ,48401,05000US48401,53755,18108,6392,3907,55234,22821,1645
,,,,,,,,,,,,,
2019,TX,Texas,SABINE ,Sabine ,48403,05000US48403,10471,4311,882,1267,34992,3420,298
,,,,,,,,,,,,,
2019,TX,Texas,SAN AUGUSTINE ,San Augustine ,48405,05000US48405,8286,3451,1060,988,40353,3014,215
,,,,,,,,,,,,,
2019,TX,Texas,SAN JACINTO ,San Jacinto ,48407,05000US48407,28180,10043,2676,2470,41614,10999,699
,,,,,,,,,,,,,
2019,TX,Texas,SAN PATRICIO ,San Patricio ,48409,05000US48409,67008,22898,8787,4481,56556,30075,1536
,,,,,,,,,,,,,
2019,TX,Texas,SAN SABA ,San Saba ,48411,05000US48411,5991,2082,570,508,45083,2588,50
,,,,,,,,,,,,,
2019,TX,Texas,SCHLEICHER ,Schleicher ,48413,05000US48413,2983,1075,309,189,53229,1490,163
,,,,,,,,,,,,,
2019,TX,Texas,SCURRY ,Scurry ,48415,05000US48415,17096,5941,2004,1012,54326,7169,289
,,,,,,,,,,,,,
2019,TX,Texas,SHACKELFORD ,Shackelford ,48417,05000US48417,3296,1317,378,291,46935,1588,84
,,,,,,,,,,,,,
2019,TX,Texas,SHELBY ,Shelby ,48419,05000US48419,25349,9293,3525,1860,42522,10452,802
,,,,,,,,,,,,,
2019,TX,Texas,SHERMAN ,Sherman ,48421,05000US48421,3059,1019,381,161,51926,1577,14
,,,,,,,,,,,,,
2019,TX,Texas,SMITH ,Smith ,48423,05000US48423,227449,77678,25385,15536,56810,107668,5812
,,,,,,,,,,,,,
2019,TX,Texas,SOMERVELL ,Somervell ,48425,05000US48425,8860,3123,1325,788,60632,3825,158
,,,,,,,,,,,,,
2019,TX,Texas,STARR ,Starr ,48427,05000US48427,64078,16188,7781,3246,30387,25831,3775
,,,,,,,,,,,,,
2019,TX,Texas,STEPHENS ,Stephens ,48429,05000US48429,9364,3247,1102,712,46232,3986,261
,,,,,,,,,,,,,
2019,TX,Texas,STERLING ,Sterling ,48431,05000US48431,1231,458,165,52,59868,643,12
,,,,,,,,,,,,,
2019,TX,Texas,STONEWALL ,Stonewall ,48433,05000US48433,1476,580,172,101,51250,650,17
,,,,,,,,,,,,,
2019,TX,Texas,SUTTON ,Sutton ,48435,05000US48435,3824,1412,446,291,54306,1893,141
,,,,,,,,,,,,,
2019,TX,Texas,SWISHER ,Swisher ,48437,05000US48437,7432,2505,927,588,39771,2954,171
,,,,,,,,,,,,,
2019,TX,Texas,TARRANT ,Tarrant ,48439,05000US48439,2049770,708252,267717,100375,67700,1067061,50049
,,,,,,,,,,,,,
2019,TX,Texas,TAYLOR ,Taylor ,48441,05000US48441,136870,49868,16470,8044,53143,65648,2207
,,,,,,,,,,,,,
2019,TX,Texas,TERRELL ,Terrell ,48443,05000US48443,896,418,68,122,43208,360,3
,,,,,,,,,,,,,
2019,TX,Texas,TERRY ,Terry ,48445,05000US48445,12528,4061,1476,820,44627,5342,493
,,,,,,,,,,,,,
2019,TX,Texas,THROCKMORTON ,Throckmorton ,48447,05000US48447,1436,668,144,156,40000,718,34
,,,,,,,,,,,,,
2019,TX,Texas,TITUS ,Titus ,48449,05000US48449,32640,10893,4634,2269,50196,15235,769
,,,,,,,,,,,,,
2019,TX,Texas,TOM GREEN ,Tom Green ,48451,05000US48451,117986,43314,13471,7196,53903,56717,2236
,,,,,,,,,,,,,
2019,TX,Texas,TRAVIS ,Travis ,48453,05000US48453,1226805,472361,139695,49116,75887,715550,27318
,,,,,,,,,,,,,
2019,TX,Texas,TRINITY ,Trinity ,48455,05000US48455,14620,6030,1351,1707,41357,5514,397
,,,,,,,,,,,,,
2019,TX,Texas,TYLER ,Tyler ,48457,05000US48457,21518,7100,1863,1834,44497,7640,1040
,,,,,,,,,,,,,
2019,TX,Texas,UPSHUR ,Upshur ,48459,05000US48459,41018,14108,4290,3217,52162,18192,971
,,,,,,,,,,,,,
2019,TX,Texas,UPTON ,Upton ,48461,05000US48461,3659,1332,352,259,52171,1506,78
,,,,,,,,,,,,,
2019,TX,Texas,UVALDE ,Uvalde ,48463,05000US48463,26920,8841,3019,1919,41679,11814,626
,,,,,,,,,,,,,
2019,TX,Texas,VAL VERDE ,Val Verde ,48465,05000US48465,48969,15779,6491,3383,46147,20289,992
,,,,,,,,,,,,,
2019,TX,Texas,VAN ZANDT ,Van Zandt ,48467,05000US48467,55103,20156,6418,4985,54654,23395,1160
,,,,,,,,,,,,,
2019,TX,Texas,VICTORIA ,Victoria ,48469,05000US48469,92109,32255,10606,6155,56834,44672,2543
,,,,,,,,,,,,,
2019,TX,Texas,WALKER ,Walker ,48471,05000US48471,72321,21963,6071,3609,43742,27172,904
,,,,,,,,,,,,,
2019,TX,Texas,WALLER ,Waller ,48473,05000US48473,51832,15171,5079,2749,59642,24729,1288
,,,,,,,,,,,,,
2019,TX,Texas,WARD ,Ward ,48475,05000US48475,11658,3978,1477,721,62986,5260,314
,,,,,,,,,,,,,
2019,TX,Texas,WASHINGTON ,Washington ,48477,05000US48477,35163,12625,3194,3184,54971,16428,927
,,,,,,,,,,,,,
2019,TX,Texas,WEBB ,Webb ,48479,05000US48479,273526,74789,38261,12855,46475,115028,5619
,,,,,,,,,,,,,
2019,TX,Texas,WHARTON ,Wharton ,48481,05000US48481,41577,15199,5364,2914,48310,19113,986
,,,,,,,,,,,,,
2019,TX,Texas,WHEELER ,Wheeler ,48483,05000US48483,5338,2183,745,421,49315,2602,120
,,,,,,,,,,,,,
2019,TX,Texas,WICHITA ,Wichita ,48485,05000US48485,131596,48356,14511,7351,48650,58628,2864
,,,,,,,,,,,,,
2019,TX,Texas,WILBARGER ,Wilbarger ,48487,05000US48487,12833,5180,1426,907,45302,6519,366
,,,,,,,,,,,,,
2019,TX,Texas,WILLACY ,Willacy ,48489,05000US48489,21588,5782,2346,1483,35521,8863,1224
,,,,,,,,,,,,,
2019,TX,Texas,WILLIAMSON ,Williamson ,48491,05000US48491,547604,180160,70060,27420,87337,293193,14015
,,,,,,,,,,,,,
2019,TX,Texas,WILSON ,Wilson ,48493,05000US48493,49173,15733,6013,3430,76692,22996,1197
,,,,,,,,,,,,,
2019,TX,Texas,WINKLER ,Winkler ,48495,05000US48495,7867,2619,950,366,60366,3475,129
,,,,,,,,,,,,,
2019,TX,Texas,WISE ,Wise ,48497,05000US48497,66290,22369,8067,4309,64536,31526,1374
,,,,,,,,,,,,,
2019,TX,Texas,WOOD ,Wood ,48499,05000US48499,44366,16510,3908,4850,53394,17324,960
,,,,,,,,,,,,,
2019,TX,Texas,YOAKUM ,Yoakum ,48501,05000US48501,8631,2617,1210,460,70005,3783,166
,,,,,,,,,,,,,
2019,TX,Texas,YOUNG ,Young ,48503,05000US48503,18036,7307,2193,1571,50635,8306,268
,,,,,,,,,,,,,
2019,TX,Texas,ZAPATA ,Zapata ,48505,05000US48505,14304,4503,2011,749,33952,5828,608
,,,,,,,,,,,,,
2019,TX,Texas,ZAVALA ,Zavala ,48507,05000US48507,12039,3571,1521,848,34459,4693,408
,,,,,,,,,,,,,
2019,UT,Utah,BEAVER ,Beaver ,49001,05000US49001,6517,2282,923,357,55221,2812,98
,,,,,,,,,,,,,
2019,UT,Utah,BOX ELDER ,Box Elder ,49003,05000US49003,53946,17569,7392,3166,62233,24942,1024
,,,,,,,,,,,,,
2019,UT,Utah,CACHE ,Cache ,49005,05000US49005,124165,38393,15542,5121,59038,62433,1613
,,,,,,,,,,,,,
2019,UT,Utah,CARBON ,Carbon ,49007,05000US49007,20308,7829,2551,1464,51158,9331,652
,,,,,,,,,,,,,
2019,UT,Utah,DAGGETT ,Daggett ,49009,05000US49009,613,163,39,44,75417,310,3
,,,,,,,,,,,,,
2019,UT,Utah,DAVIS ,Davis ,49011,05000US49011,345767,104551,48228,16323,83310,168772,4633
,,,,,,,,,,,,,
2019,UT,Utah,DUCHESNE ,Duchesne ,49013,05000US49013,20148,6868,3051,1081,63224,8698,569
,,,,,,,,,,,,,
2019,UT,Utah,EMERY ,Emery ,49015,05000US49015,10117,3665,1297,748,55554,4198,158
,,,,,,,,,,,,,
2019,UT,Utah,GARFIELD ,Garfield ,49017,05000US49017,4998,1760,434,520,54565,2257,73
,,,,,,,,,,,,,
2019,UT,Utah,GRAND ,Grand ,49019,05000US49019,9640,4191,1207,729,51557,5494,286
,,,,,,,,,,,,,
2019,UT,Utah,IRON ,Iron ,49021,05000US49021,51213,17015,6280,2813,51807,23679,1044
,,,,,,,,,,,,,
2019,UT,Utah,JUAB ,Juab ,49023,05000US49023,11301,3464,1598,576,61463,5202,158
,,,,,,,,,,,,,
2019,UT,Utah,KANE ,Kane ,49025,05000US49025,7484,2643,553,649,47044,3389,114
,,,,,,,,,,,,,
2019,UT,Utah,MILLARD ,Millard ,49027,05000US49027,12854,4337,1835,928,62242,5590,141
,,,,,,,,,,,,,
2019,UT,Utah,MORGAN ,Morgan ,49029,05000US49029,11664,3365,1753,668,91341,4939,117
,,,,,,,,,,,,,
2019,UT,Utah,PIUTE ,Piute ,49031,05000US49031,1866,532,137,193,42813,648,37
,,,,,,,,,,,,,
2019,UT,Utah,RICH ,Rich ,49033,05000US49033,2389,635,247,149,57902,768,14
,,,,,,,,,,,,,
2019,UT,Utah,SALT LAKE ,Salt Lake ,49035,05000US49035,1133646,374820,140130,52858,74865,611762,21637
,,,,,,,,,,,,,
2019,UT,Utah,SAN JUAN ,San Juan ,49037,05000US49037,15302,4311,1635,930,45394,6243,549
,,,,,,,,,,,,,
2019,UT,Utah,SANPETE ,Sanpete ,49039,05000US49039,29850,8643,3396,1804,53838,12645,790
,,,,,,,,,,,,,
2019,UT,Utah,SEVIER ,Sevier ,49041,05000US49041,21280,7364,2714,1473,54799,9565,506
,,,,,,,,,,,,,
2019,UT,Utah,SUMMIT ,Summit ,49043,05000US49043,41103,14220,5030,2283,102958,23230,391
,,,,,,,,,,,,,
2019,UT,Utah,TOOELE ,Tooele ,49045,05000US49045,67397,20478,10049,2788,74562,32644,1571
,,,,,,,,,,,,,
